profession,city,state,combined
"['academician', 'student', 'engineering', 'college']",['mumbai'],['maharashtra'],"['academician', 'student', 'engineering', 'college', 'mumbai', 'maharashtra']"
"['academician', 'student', 'engineering', 'college']",['navi mumbai '],['maharashtra '],"['academician', 'student', 'engineering', 'college', 'navi mumbai ', 'maharashtra ']"
"['engineer', 'operator', 'new', 'technology']",['ghaziabad'],['uttar pradesh'],"['engineer', 'operator', 'new', 'technology', 'ghaziabad', 'uttar pradesh']"
"['design', 'engineer', 'consultant']",['kalamboli '],['maharashtra '],"['design', 'engineer', 'consultant', 'kalamboli ', 'maharashtra ']"
"['academician', 'student', 'engineering', 'college']",['mumbai'],['maharashtra'],"['academician', 'student', 'engineering', 'college', 'mumbai', 'maharashtra']"
"['regulatory', 'authority', 'policy', 'maker', 'urban', 'planning', 'specialist', 'utility', 'energy', 'company']",['pune '],['maharashtra '],"['regulatory', 'authority', 'policy', 'maker', 'urban', 'planning', 'specialist', 'utility', 'energy', 'company', 'pune ', 'maharashtra ']"
"['academician', 'student', 'engineering', 'college']",['mumbai '],['maharashtra'],"['academician', 'student', 'engineering', 'college', 'mumbai ', 'maharashtra']"
"['design', 'engineer', 'consultant']",['mumbai'],['maharashtra'],"['design', 'engineer', 'consultant', 'mumbai', 'maharashtra']"
"['investor', 'banker', 'venture', 'capitalist']",['mumbai'],['maharashtra'],"['investor', 'banker', 'venture', 'capitalist', 'mumbai', 'maharashtra']"
"['engineer', 'operator', 'new', 'technology']",['pune'],['maharashtra '],"['engineer', 'operator', 'new', 'technology', 'pune', 'maharashtra ']"
"['engineer', 'operator', 'new', 'technology']",['pune'],['maharashtra'],"['engineer', 'operator', 'new', 'technology', 'pune', 'maharashtra']"
"['design', 'engineer', 'consultant']",['mumbai'],['maharashtra'],"['design', 'engineer', 'consultant', 'mumbai', 'maharashtra']"
"['purchase', 'personnel', 'boiler', 'user', 'industry']",['malad west'],['maharashtra'],"['purchase', 'personnel', 'boiler', 'user', 'industry', 'malad west', 'maharashtra']"
"['regulatory', 'authority', 'policy', 'maker', 'urban', 'planning', 'specialist', 'utility', 'energy', 'company']",['pune'],['maharashtra '],"['regulatory', 'authority', 'policy', 'maker', 'urban', 'planning', 'specialist', 'utility', 'energy', 'company', 'pune', 'maharashtra ']"
"['engineer', 'operator', 'new', 'technology']",['mumbai '],['maharashtra '],"['engineer', 'operator', 'new', 'technology', 'mumbai ', 'maharashtra ']"
"['purchase', 'personnel', 'boiler', 'manufacturing', 'company']",['mumbai'],['maharashtra'],"['purchase', 'personnel', 'boiler', 'manufacturing', 'company', 'mumbai', 'maharashtra']"
"['purchase', 'personnel', 'boiler', 'user', 'industry']",['kalyan '],['maharashtra '],"['purchase', 'personnel', 'boiler', 'user', 'industry', 'kalyan ', 'maharashtra ']"
"['academician', 'student', 'engineering', 'college']",['mumbai'],['maharashtra'],"['academician', 'student', 'engineering', 'college', 'mumbai', 'maharashtra']"
"['purchase', 'personnel', 'boiler', 'user', 'industry']",['pune'],['maharashtra '],"['purchase', 'personnel', 'boiler', 'user', 'industry', 'pune', 'maharashtra ']"
"['purchase', 'personnel', 'boiler', 'user', 'industry']",['navi mumbai'],['maharashtra'],"['purchase', 'personnel', 'boiler', 'user', 'industry', 'navi mumbai', 'maharashtra']"
"['engineer', 'operator', 'new', 'technology']",['mumbai'],['maharashtra '],"['engineer', 'operator', 'new', 'technology', 'mumbai', 'maharashtra ']"
"['engineer', 'operator', 'new', 'technology']",['pune '],['maharashtra '],"['engineer', 'operator', 'new', 'technology', 'pune ', 'maharashtra ']"
"['purchase', 'personnel', 'boiler', 'user', 'industry']",['pune'],['maharashtra'],"['purchase', 'personnel', 'boiler', 'user', 'industry', 'pune', 'maharashtra']"
"['academician', 'student', 'engineering', 'college']",['mumbai '],['maharashtra '],"['academician', 'student', 'engineering', 'college', 'mumbai ', 'maharashtra ']"
"['purchase', 'personnel', 'boiler', 'user', 'industry']",['panipat '],['h.r'],"['purchase', 'personnel', 'boiler', 'user', 'industry', 'panipat ', 'h.r']"
"['engineer', 'operator', 'new', 'technology']",['mumbai'],['maharashtra '],"['engineer', 'operator', 'new', 'technology', 'mumbai', 'maharashtra ']"
"['purchase', 'personnel', 'boiler', 'user', 'industry']",['mahad'],['maharashtra'],"['purchase', 'personnel', 'boiler', 'user', 'industry', 'mahad', 'maharashtra']"
"['design', 'engineer', 'consultant']",['pune '],['maharashtra '],"['design', 'engineer', 'consultant', 'pune ', 'maharashtra ']"
"['investor', 'banker', 'venture', 'capitalist']",['mumbai'],['maharashtra'],"['investor', 'banker', 'venture', 'capitalist', 'mumbai', 'maharashtra']"
"['design', 'engineer', 'consultant']",['hyderabad '],['telangana'],"['design', 'engineer', 'consultant', 'hyderabad ', 'telangana']"
"['engineer', 'operator', 'new', 'technology']",['pimpri'],['maharashtra'],"['engineer', 'operator', 'new', 'technology', 'pimpri', 'maharashtra']"
[],['gurgaon'],['haryana'],"['gurgaon', 'haryana']"
"['purchase', 'personnel', 'boiler', 'user', 'industry']",['ahmedabad'],['gujarat'],"['purchase', 'personnel', 'boiler', 'user', 'industry', 'ahmedabad', 'gujarat']"
"['engineer', 'operator', 'new', 'technology']",['mumbai'],['maharashtra'],"['engineer', 'operator', 'new', 'technology', 'mumbai', 'maharashtra']"
"['purchase', 'personnel', 'boiler', 'user', 'industry']",['navi mumbai'],['thana'],"['purchase', 'personnel', 'boiler', 'user', 'industry', 'navi mumbai', 'thana']"
"['engineer', 'operator', 'new', 'technology']",['pune'],['maharashtra'],"['engineer', 'operator', 'new', 'technology', 'pune', 'maharashtra']"
"['engineer', 'operator', 'new', 'technology']",['thane'],['maharashtra'],"['engineer', 'operator', 'new', 'technology', 'thane', 'maharashtra']"
"['regulatory', 'authority', 'policy', 'maker', 'urban', 'planning', 'specialist', 'utility', 'energy', 'company']",['pune'],['maharashtra '],"['regulatory', 'authority', 'policy', 'maker', 'urban', 'planning', 'specialist', 'utility', 'energy', 'company', 'pune', 'maharashtra ']"
"['design', 'engineer', 'consultant']",['hyderabad '],['telangana'],"['design', 'engineer', 'consultant', 'hyderabad ', 'telangana']"
"['academician', 'student', 'engineering', 'college']",['kalamboli '],['maharashtra '],"['academician', 'student', 'engineering', 'college', 'kalamboli ', 'maharashtra ']"
"['engineer', 'operator', 'new', 'technology']",['pen'],['maharashtra'],"['engineer', 'operator', 'new', 'technology', 'pen', 'maharashtra']"
"['purchase', 'personnel', 'boiler', 'user', 'industry']",['pimpri'],['maharashtra'],"['purchase', 'personnel', 'boiler', 'user', 'industry', 'pimpri', 'maharashtra']"
"['academician', 'student', 'engineering', 'college']",['mumbai '],['maharashtra '],"['academician', 'student', 'engineering', 'college', 'mumbai ', 'maharashtra ']"
"['design', 'engineer', 'consultant']",['pune'],['maharashtra '],"['design', 'engineer', 'consultant', 'pune', 'maharashtra ']"
"['academician', 'student', 'engineering', 'college']",['ambernath '],['maharashtra '],"['academician', 'student', 'engineering', 'college', 'ambernath ', 'maharashtra ']"
"['design', 'engineer', 'consultant']",['pune'],['maharashtra'],"['design', 'engineer', 'consultant', 'pune', 'maharashtra']"
"['purchase', 'personnel', 'boiler', 'user', 'industry']",['navi mumbai'],['thana'],"['purchase', 'personnel', 'boiler', 'user', 'industry', 'navi mumbai', 'thana']"
"['academician', 'student', 'engineering', 'college']",['thane'],['maharashtra'],"['academician', 'student', 'engineering', 'college', 'thane', 'maharashtra']"
"['engineer', 'operator', 'new', 'technology']",['mumbai '],['maharashtra '],"['engineer', 'operator', 'new', 'technology', 'mumbai ', 'maharashtra ']"
"['purchase', 'personnel', 'boiler', 'manufacturing', 'company']",['pune'],['maharashtra '],"['purchase', 'personnel', 'boiler', 'manufacturing', 'company', 'pune', 'maharashtra ']"
"['academician', 'student', 'engineering', 'college']",['mumbai'],['maharashtra '],"['academician', 'student', 'engineering', 'college', 'mumbai', 'maharashtra ']"
"['purchase', 'personnel', 'boiler', 'user', 'industry']",['pune'],['maharashtra '],"['purchase', 'personnel', 'boiler', 'user', 'industry', 'pune', 'maharashtra ']"
"['engineer', 'operator', 'new', 'technology']",['pune'],['maharashtra'],"['engineer', 'operator', 'new', 'technology', 'pune', 'maharashtra']"
"['design', 'engineer', 'consultant']",['baramati '],['maharashtra '],"['design', 'engineer', 'consultant', 'baramati ', 'maharashtra ']"
"['academician', 'student', 'engineering', 'college']",['navi mumbai'],['maharashtra '],"['academician', 'student', 'engineering', 'college', 'navi mumbai', 'maharashtra ']"
"['purchase', 'personnel', 'boiler', 'user', 'industry']",['navi mumbai'],['maharashtra'],"['purchase', 'personnel', 'boiler', 'user', 'industry', 'navi mumbai', 'maharashtra']"
"['purchase', 'personnel', 'boiler', 'user', 'industry']",['baramati'],['maharashtra'],"['purchase', 'personnel', 'boiler', 'user', 'industry', 'baramati', 'maharashtra']"
"['design', 'engineer', 'consultant']",['mumbai'],['maharashtra'],"['design', 'engineer', 'consultant', 'mumbai', 'maharashtra']"
"['academician', 'student', 'engineering', 'college']",['kharghar '],['maharashtra '],"['academician', 'student', 'engineering', 'college', 'kharghar ', 'maharashtra ']"
"['purchase', 'personnel', 'boiler', 'user', 'industry']",['mumbai '],['maharashtra '],"['purchase', 'personnel', 'boiler', 'user', 'industry', 'mumbai ', 'maharashtra ']"
"['engineer', 'operator', 'new', 'technology']",['navi mumbai'],['maharashtra'],"['engineer', 'operator', 'new', 'technology', 'navi mumbai', 'maharashtra']"
"['engineer', 'operator', 'new', 'technology']",['mumbai'],['maharashtra'],"['engineer', 'operator', 'new', 'technology', 'mumbai', 'maharashtra']"
"['purchase', 'personnel', 'boiler', 'user', 'industry']",['baramati '],['maharashtra '],"['purchase', 'personnel', 'boiler', 'user', 'industry', 'baramati ', 'maharashtra ']"
"['purchase', 'personnel', 'boiler', 'manufacturing', 'company']",['pune'],['maharashtra'],"['purchase', 'personnel', 'boiler', 'manufacturing', 'company', 'pune', 'maharashtra']"
"['engineer', 'operator', 'new', 'technology']",['mumbai'],['maharashtra'],"['engineer', 'operator', 'new', 'technology', 'mumbai', 'maharashtra']"
"['purchase', 'personnel', 'boiler', 'user', 'industry']",['mumbai'],['maharashtra '],"['purchase', 'personnel', 'boiler', 'user', 'industry', 'mumbai', 'maharashtra ']"
"['academician', 'student', 'engineering', 'college']",['thane'],['maharashtra'],"['academician', 'student', 'engineering', 'college', 'thane', 'maharashtra']"
"['engineer', 'operator', 'new', 'technology']",['mumbai'],['maharashtra'],"['engineer', 'operator', 'new', 'technology', 'mumbai', 'maharashtra']"
"['engineer', 'operator', 'new', 'technology']",['navi mumbai '],['maharashtra '],"['engineer', 'operator', 'new', 'technology', 'navi mumbai ', 'maharashtra ']"
"['engineer', 'operator', 'new', 'technology']",['chennai '],['tamilnadu '],"['engineer', 'operator', 'new', 'technology', 'chennai ', 'tamilnadu ']"
"['purchase', 'personnel', 'boiler', 'user', 'industry']",['yadrav'],['maharashtra'],"['purchase', 'personnel', 'boiler', 'user', 'industry', 'yadrav', 'maharashtra']"
"['engineer', 'operator', 'new', 'technology']",['ahmedabad'],['gujarat'],"['engineer', 'operator', 'new', 'technology', 'ahmedabad', 'gujarat']"
"['engineer', 'operator', 'new', 'technology']",['thane'],['maharashtra'],"['engineer', 'operator', 'new', 'technology', 'thane', 'maharashtra']"
"['agencies', 'deal', 'instrumentation']",['nagpur'],['maharashtra'],"['agencies', 'deal', 'instrumentation', 'nagpur', 'maharashtra']"
"['purchase', 'personnel', 'boiler', 'manufacturing', 'company']",['mumbai'],['maharashtra '],"['purchase', 'personnel', 'boiler', 'manufacturing', 'company', 'mumbai', 'maharashtra ']"
"['design', 'engineer', 'consultant']",['pune'],['maharashtra'],"['design', 'engineer', 'consultant', 'pune', 'maharashtra']"
"['purchase', 'personnel', 'boiler', 'manufacturing', 'company']",['surat'],['gujarat'],"['purchase', 'personnel', 'boiler', 'manufacturing', 'company', 'surat', 'gujarat']"
"['design', 'engineer', 'consultant']",['vadodara'],['gujarat'],"['design', 'engineer', 'consultant', 'vadodara', 'gujarat']"
"['academician', 'student', 'engineering', 'college']",['panvel'],['maharashtra'],"['academician', 'student', 'engineering', 'college', 'panvel', 'maharashtra']"
"['engineer', 'operator', 'new', 'technology']",['navi mumbai'],['maharashtra'],"['engineer', 'operator', 'new', 'technology', 'navi mumbai', 'maharashtra']"
"['academician', 'student', 'engineering', 'college']",['navi mumbai'],['maharashtra'],"['academician', 'student', 'engineering', 'college', 'navi mumbai', 'maharashtra']"
"['purchase', 'personnel', 'boiler', 'manufacturing', 'company']",['ahmedabad '],['gujarat '],"['purchase', 'personnel', 'boiler', 'manufacturing', 'company', 'ahmedabad ', 'gujarat ']"
"['purchase', 'personnel', 'boiler', 'user', 'industry']",['ahmedabad'],['gujarat'],"['purchase', 'personnel', 'boiler', 'user', 'industry', 'ahmedabad', 'gujarat']"
"['purchase', 'personnel', 'boiler', 'user', 'industry']",['ahmedabad'],['gujarat'],"['purchase', 'personnel', 'boiler', 'user', 'industry', 'ahmedabad', 'gujarat']"
"['engineer', 'operator', 'new', 'technology']",['ahmedabad '],['gujarat'],"['engineer', 'operator', 'new', 'technology', 'ahmedabad ', 'gujarat']"
"['purchase', 'personnel', 'boiler', 'user', 'industry']",['ahemdabad '],['gujrat'],"['purchase', 'personnel', 'boiler', 'user', 'industry', 'ahemdabad ', 'gujrat']"
"['purchase', 'personnel', 'boiler', 'user', 'industry']",['mumbai'],['maharashtra '],"['purchase', 'personnel', 'boiler', 'user', 'industry', 'mumbai', 'maharashtra ']"
"['engineer', 'operator', 'new', 'technology']",['navi mumbai'],['maharashtra'],"['engineer', 'operator', 'new', 'technology', 'navi mumbai', 'maharashtra']"
"['purchase', 'personnel', 'boiler', 'user', 'industry']",['mumbai'],['maharashtra'],"['purchase', 'personnel', 'boiler', 'user', 'industry', 'mumbai', 'maharashtra']"
"['engineer', 'operator', 'new', 'technology']",['navi mumbai '],['maharashtra'],"['engineer', 'operator', 'new', 'technology', 'navi mumbai ', 'maharashtra']"
"['engineer', 'operator', 'new', 'technology']",['khalapur'],['maharashtra'],"['engineer', 'operator', 'new', 'technology', 'khalapur', 'maharashtra']"
"['purchase', 'personnel', 'boiler', 'user', 'industry']",['mumbai'],['maharashtra'],"['purchase', 'personnel', 'boiler', 'user', 'industry', 'mumbai', 'maharashtra']"
"['agencies', 'deal', 'instrumentation']",['kolhapur '],['maharashtra '],"['agencies', 'deal', 'instrumentation', 'kolhapur ', 'maharashtra ']"
