Industry,Company Size,Package Type,Sponsorship Amount,Duration (months),Marketing Activities,Event Type,Event Month,Attendee Demographics,ROI Metrics,Feedback
1,0,1,98540,6.0,0,0,11,0,2.8,2
3,2,2,29360,6.0,2,2,7,4,3.3,2
1,2,0,32906,3.0,0,1,12,0,3.4,1
2,0,2,15452,2.0,1,0,4,0,3.9,1
1,1,2,84982,8.0,0,2,3,0,3.8,0
5,2,2,34293,3.0,2,2,4,3,2.4,0
4,1,2,33886,8.0,0,1,8,3,3.6,2
0,0,2,68731,11.0,3,2,2,4,4.4,2
5,0,0,78980,5.0,0,1,9,4,3.2,2
2,2,0,71013,1.0,3,0,12,2,2.5,0
3,2,0,25801,5.0,0,1,10,4,3.7,1
0,1,0,95151,3.0,1,2,8,4,4.1,0
1,2,1,16665,6.0,0,2,4,2,3.4,2
3,0,2,37638,1.0,1,1,9,0,2.6,0
2,1,0,69435,12.0,0,2,11,1,2.4,2
4,0,0,58515,8.0,0,0,9,2,4.3,0
3,1,2,96884,1.0,3,1,4,0,4.1,0
3,2,2,10960,1.0,2,2,6,4,3.2,1
1,2,1,43739,1.0,3,0,10,2,4.8,2
4,2,1,70807,9.0,1,0,6,0,2.5,0
3,1,2,11627,4.0,3,3,10,2,3.3,1
3,2,2,73089,6.0,3,1,7,3,3.9,1
1,2,0,53802,9.0,3,1,11,0,4.9,2
4,0,1,25430,10.0,1,2,7,3,3.4,2
4,2,2,34745,3.0,0,2,4,1,4.6,1
4,1,0,47617,12.0,0,0,11,2,2.1,2
4,2,2,71822,2.0,0,1,8,1,3.5,0
4,0,1,22587,3.0,0,0,12,1,2.9,2
0,2,0,30483,5.0,2,3,1,3,2.4,0
2,1,0,95424,10.0,3,2,7,2,5.0,0
1,0,0,12040,4.0,2,1,1,3,2.2,0
1,2,1,53129,1.0,1,1,4,0,3.3,0
2,0,0,12191,2.0,2,0,4,4,2.9,2
3,2,0,65718,3.0,2,2,4,3,2.3,1
3,0,1,94776,4.0,1,3,4,0,2.4,0
3,2,0,12455,8.0,0,2,4,2,2.0,0
0,1,1,80064,8.0,0,0,12,2,3.7,2
3,1,2,20988,4.0,1,3,1,1,4.1,1
5,0,1,34505,12.0,1,1,2,4,3.1,0
5,0,0,78656,8.0,1,2,10,1,2.7,2
5,0,2,46545,2.0,0,0,2,0,2.2,1
0,1,0,57810,5.0,0,1,12,4,4.4,2
2,0,1,90886,12.0,2,2,10,2,3.1,0
0,2,2,49909,12.0,0,2,3,3,4.7,2
1,0,2,44511,3.0,3,2,6,3,2.3,1
3,1,2,76165,3.0,3,3,3,1,4.6,0
4,1,2,11663,6.0,1,0,2,4,4.2,2
3,2,1,12546,11.0,3,2,8,2,5.0,1
4,0,1,13848,8.0,2,3,11,0,3.1,0
4,1,1,46806,6.0,2,3,12,2,3.2,1
3,1,1,43437,1.0,2,3,10,2,2.2,2
2,1,1,67141,9.0,2,3,12,4,2.9,0
0,0,2,84080,8.0,0,3,5,2,2.5,0
0,2,0,28622,1.0,1,0,6,4,2.7,1
2,1,2,83675,3.0,0,0,6,0,4.8,0
4,2,0,19237,3.0,1,2,12,1,3.2,2
5,0,2,60865,7.0,3,2,3,4,3.7,2
3,0,0,94142,6.0,0,3,7,1,4.8,0
4,0,1,40152,8.0,3,3,8,2,3.7,0
1,0,2,80570,2.0,3,3,12,0,4.1,1
0,0,1,47012,1.0,3,2,6,1,2.4,2
4,0,2,10876,9.0,3,1,6,3,4.9,1
2,2,2,82249,6.0,0,1,11,4,3.0,2
5,1,0,32413,4.0,0,1,8,3,3.5,0
5,2,0,17342,4.0,3,3,7,1,4.6,0
1,2,0,38124,1.0,1,2,6,0,3.3,0
0,1,0,55399,7.0,3,1,12,1,2.7,0
5,1,2,45059,3.0,0,0,8,0,2.6,0
3,2,2,68945,4.0,2,0,3,1,3.5,2
5,0,2,11496,7.0,0,2,9,2,4.9,2
4,0,1,20900,11.0,0,3,6,4,4.8,0
4,1,0,96752,9.0,3,0,11,4,2.6,2
0,2,1,19416,2.0,2,0,1,1,3.0,2
1,0,0,13497,4.0,3,3,4,0,4.8,0
2,1,1,50421,6.0,3,2,12,0,2.7,0
1,1,0,37519,4.0,1,3,4,4,4.2,2
4,0,0,86318,9.0,1,1,10,3,3.0,2
4,2,1,54813,9.0,3,2,5,2,3.9,1
1,1,2,99198,4.0,2,3,4,4,3.1,0
1,0,0,41076,1.0,0,0,7,0,2.1,1
0,0,1,68620,2.0,0,3,3,0,2.6,0
0,0,2,81262,3.0,3,0,8,1,4.7,1
1,2,0,79821,6.0,2,0,9,4,4.1,0
4,2,2,56207,5.0,2,2,5,1,2.8,0
2,2,0,35608,5.0,3,0,12,2,2.1,2
1,0,1,22611,2.0,1,1,9,2,2.0,2
2,0,1,21070,8.0,0,2,8,4,4.8,1
4,1,2,90029,11.0,3,2,1,3,4.9,1
2,0,0,11211,4.0,2,2,11,2,2.3,2
0,0,1,38224,5.0,0,3,9,0,3.5,0
2,1,1,17694,7.0,1,0,1,2,2.8,2
0,0,2,58102,1.0,0,3,7,0,4.1,1
5,2,0,35925,1.0,0,2,11,2,4.4,0
3,1,2,37576,2.0,1,1,12,3,2.2,1
1,0,2,68993,4.0,2,1,8,1,2.1,0
0,2,1,32713,2.0,1,0,7,3,3.2,1
3,2,1,61919,1.0,0,3,12,1,3.6,1
4,1,2,50368,1.0,0,1,3,0,4.2,2
0,0,0,16513,4.0,2,2,9,1,3.8,2
5,1,0,18030,10.0,2,1,2,3,2.2,2
0,0,2,24507,6.0,1,2,12,0,4.3,2
1,2,1,80027,7.0,0,0,3,2,2.3,1
2,2,2,48626,1.0,2,2,10,2,2.6,2
5,2,2,54790,6.0,2,1,7,3,2.6,0
4,0,2,90531,11.0,0,1,11,0,3.1,2
5,0,2,24349,12.0,3,0,1,0,4.6,1
3,2,1,83192,12.0,2,3,5,0,2.8,2
2,0,2,80581,7.0,1,0,1,2,4.8,2
0,1,2,87886,7.0,2,0,4,2,4.4,2
0,1,1,40437,6.0,3,0,7,0,3.4,1
5,0,1,70639,5.0,1,2,1,0,3.2,1
1,1,1,33384,12.0,0,3,9,0,2.4,2
5,0,1,65756,3.0,0,0,7,2,2.4,1
5,1,2,33828,8.0,3,0,11,1,2.1,0
3,1,2,75493,9.0,0,2,6,3,3.4,1
2,1,0,48553,4.0,0,0,3,0,2.3,1
0,0,1,42163,11.0,3,3,3,2,2.0,2
4,1,0,18408,2.0,2,2,10,0,2.5,1
1,0,1,23872,11.0,3,2,10,3,2.3,2
2,0,0,74399,5.0,3,1,12,4,2.8,0
1,0,2,82142,6.0,0,0,6,3,2.6,1
0,0,0,30697,4.0,2,1,4,3,4.6,0
1,1,1,34966,7.0,0,0,1,4,4.8,1
1,0,0,66695,3.0,3,0,11,0,4.4,2
3,2,1,11129,8.0,0,2,7,4,3.7,0
2,2,1,28151,11.0,3,3,12,1,3.4,2
4,1,2,49352,3.0,1,3,12,0,3.9,1
2,0,1,78148,6.0,3,2,6,1,2.6,2
2,1,1,47089,5.0,1,1,6,4,3.4,0
0,0,0,73590,4.0,0,1,9,0,4.6,2
3,0,0,82493,5.0,3,0,4,3,3.8,2
3,1,0,84680,10.0,1,0,10,3,3.0,2
5,1,1,17127,8.0,3,1,6,1,3.4,2
3,1,1,61833,6.0,2,0,3,3,3.1,0
1,2,1,39004,9.0,2,1,9,2,2.3,1
5,0,1,81140,2.0,3,3,4,1,4.1,2
2,2,2,94041,4.0,2,1,8,0,3.8,1
3,2,1,99025,10.0,3,3,9,3,2.7,1
1,0,1,72317,12.0,1,2,6,1,4.5,2
5,2,1,75691,11.0,0,1,3,0,4.4,1
0,0,0,62951,7.0,2,3,11,4,4.7,0
4,1,0,34794,6.0,3,2,12,3,2.2,0
3,2,1,60424,9.0,1,2,3,3,2.7,2
0,1,0,65093,10.0,1,0,11,4,4.2,0
0,2,0,83554,5.0,0,0,2,0,4.1,2
2,0,0,86989,8.0,3,2,7,2,4.3,0
5,1,2,89852,4.0,2,0,3,3,3.0,1
0,2,0,24506,7.0,0,2,1,2,2.3,1
0,1,0,23006,4.0,0,3,11,0,3.0,2
1,2,2,18676,1.0,0,2,7,1,2.6,2
3,2,0,53776,4.0,0,1,9,2,4.7,1
0,0,1,40094,4.0,0,0,2,3,4.2,1
1,2,2,25726,9.0,2,0,6,3,2.2,1
2,2,2,61712,8.0,2,1,6,1,2.6,2
3,0,2,27993,6.0,0,1,6,4,4.9,1
2,0,0,57279,6.0,1,0,6,4,4.4,2
1,2,2,72337,3.0,1,2,12,4,3.6,1
4,2,1,36192,6.0,3,1,5,3,2.9,0
2,1,1,86614,11.0,2,0,7,2,3.6,2
0,0,0,78493,5.0,0,1,12,3,3.7,1
0,2,0,31351,11.0,1,2,6,3,2.2,1
3,0,1,45261,11.0,1,1,9,4,3.4,1
5,2,0,30207,4.0,2,1,2,3,2.6,0
3,0,2,95821,10.0,3,1,3,3,3.1,0
0,1,0,41066,12.0,1,1,4,0,4.6,2
1,1,0,35602,2.0,3,2,10,3,4.4,0
1,1,1,20266,2.0,3,2,4,4,3.6,2
3,2,2,93351,10.0,3,3,10,0,2.6,2
3,1,2,10385,6.0,2,0,3,4,2.0,0
3,1,2,62230,2.0,2,0,9,2,3.1,0
3,2,2,26256,10.0,0,2,4,4,3.4,2
5,1,0,89879,10.0,2,0,8,1,4.0,2
4,1,1,43537,1.0,1,0,9,2,4.1,0
2,2,1,49427,3.0,1,2,9,3,3.1,0
2,2,2,32373,4.0,0,2,4,0,4.3,1
1,0,0,29870,4.0,0,3,8,3,4.3,1
1,2,0,85044,11.0,3,3,3,0,2.4,1
0,2,1,99178,1.0,2,0,9,2,5.0,1
1,2,0,18953,4.0,0,3,11,1,3.5,1
2,1,1,10239,2.0,0,2,1,4,4.3,2
1,0,1,57646,1.0,1,2,12,3,4.9,1
5,1,0,27306,9.0,0,2,1,4,3.6,2
4,2,1,69461,4.0,0,2,11,1,3.7,0
5,1,2,81772,9.0,2,3,7,4,2.2,2
4,2,1,22847,1.0,2,0,5,4,4.2,0
3,2,2,94782,5.0,1,3,3,1,3.4,2
0,1,1,89488,6.0,1,2,11,3,3.5,2
1,0,1,51845,12.0,3,1,11,1,2.2,0
0,2,0,15342,12.0,2,1,1,0,3.5,1
4,0,0,30640,2.0,2,0,6,0,2.6,0
2,1,2,36816,10.0,3,1,8,1,2.6,2
0,2,1,13071,6.0,1,2,12,1,4.6,0
1,0,2,95657,8.0,0,0,10,1,3.1,2
0,1,0,85039,9.0,3,1,6,0,2.1,2
2,0,0,77873,10.0,3,2,9,4,2.9,0
2,0,0,67057,12.0,0,0,9,0,2.4,1
4,1,0,73409,1.0,2,3,12,1,4.4,2
4,0,2,10459,8.0,3,3,8,2,3.3,1
0,1,0,28283,6.0,0,3,12,0,2.9,1
2,0,2,67411,6.0,3,1,10,3,3.2,2
4,1,0,48455,6.0,0,3,10,4,4.8,1
5,2,0,50167,8.0,1,2,9,1,2.1,0
3,1,2,90899,7.0,2,0,6,0,2.1,2
3,0,1,30576,6.0,2,1,2,0,3.2,1
2,0,0,87329,7.0,0,0,10,0,4.9,1
0,2,2,15862,6.0,2,2,8,0,3.0,0
2,1,0,75207,11.0,3,0,1,4,4.5,0
1,2,1,50587,7.0,2,3,2,0,3.4,2
4,0,1,28567,5.0,0,2,11,3,4.7,0
3,2,1,53383,11.0,3,1,1,2,3.6,2
4,2,0,54776,10.0,1,2,8,0,4.5,0
3,0,0,55095,3.0,2,0,9,3,2.4,2
2,1,1,13409,4.0,2,1,9,3,2.5,0
4,0,1,48866,12.0,2,3,5,3,4.3,0
1,2,1,95352,8.0,1,3,9,2,2.3,0
2,0,1,84910,10.0,2,1,3,2,4.0,0
5,0,2,94299,4.0,1,2,8,4,4.1,2
1,0,2,54171,6.0,3,3,7,3,3.7,2
4,2,2,63349,6.0,2,2,11,4,3.7,1
3,2,1,22320,3.0,0,2,8,2,2.4,0
4,2,0,91758,6.0,1,3,12,1,3.1,1
0,0,2,66739,8.0,0,0,2,2,3.4,0
1,0,0,73895,2.0,3,1,5,4,4.1,1
0,0,0,94247,3.0,0,0,12,2,3.5,2
0,2,0,50830,4.0,1,2,11,4,2.9,0
0,1,2,47024,9.0,2,2,8,1,4.8,1
1,2,0,79793,6.0,1,2,12,1,2.5,0
0,2,2,64043,11.0,1,0,3,1,4.6,2
5,0,0,10218,3.0,1,3,7,4,2.3,2
2,0,0,80848,12.0,2,3,11,2,2.8,1
3,0,0,75584,2.0,1,2,1,3,2.1,0
0,0,2,84869,12.0,2,3,8,1,4.6,2
2,1,2,46167,9.0,0,1,11,0,4.1,2
2,2,2,24381,8.0,0,0,8,0,3.9,1
4,0,2,61847,3.0,2,2,8,2,2.3,1
1,1,0,10193,1.0,3,2,12,0,2.7,1
0,2,2,99196,12.0,2,2,2,0,3.6,2
5,2,0,63038,9.0,2,2,1,4,3.2,1
1,1,1,23229,8.0,2,0,10,4,3.1,2
4,2,0,76371,10.0,3,1,4,0,2.4,2
3,2,2,66200,5.0,0,3,2,2,4.3,0
3,1,0,21858,10.0,0,2,1,2,2.1,0
3,0,0,20643,2.0,3,3,10,4,4.6,2
3,1,0,26305,1.0,2,0,12,4,4.7,2
2,0,0,61838,5.0,1,0,9,2,2.3,1
1,2,2,67664,2.0,1,2,8,3,3.7,1
1,1,1,65117,4.0,0,1,3,3,4.5,0
5,1,0,91123,6.0,1,1,10,3,2.8,0
3,2,0,10960,1.0,1,1,4,0,2.0,1
5,2,2,15009,9.0,0,3,12,0,2.6,0
0,0,0,80200,9.0,3,3,11,0,3.3,0
2,2,1,58554,7.0,1,1,8,0,4.7,0
4,2,0,88290,5.0,3,0,8,1,4.4,1
1,2,0,39541,5.0,0,2,8,4,3.2,2
4,2,1,59007,8.0,2,0,11,2,2.7,0
4,1,0,17013,10.0,0,2,1,3,3.6,0
0,0,2,74545,7.0,0,2,8,3,2.4,1
5,2,0,54863,2.0,2,3,8,1,2.7,0
0,1,0,85936,5.0,0,0,12,4,4.9,1
0,2,2,57071,11.0,2,0,11,1,4.4,2
0,0,2,11184,4.0,0,2,6,3,4.7,2
2,0,2,55099,11.0,0,2,1,0,2.2,2
3,1,1,61793,7.0,3,1,12,0,4.3,1
5,2,0,66885,3.0,1,0,11,2,4.5,1
0,0,0,23078,1.0,1,0,1,3,3.1,1
3,2,0,25176,12.0,3,2,11,0,4.4,2
5,0,2,36669,8.0,1,1,8,4,4.2,0
0,0,1,44326,7.0,2,3,1,1,2.5,0
5,0,2,31010,6.0,1,3,3,3,2.3,1
1,2,2,81861,5.0,0,1,7,3,3.4,1
1,2,0,84102,4.0,2,3,9,4,3.2,0
2,1,0,83379,12.0,0,3,9,1,4.9,0
4,1,1,37099,8.0,1,2,9,3,2.9,2
5,2,2,17741,5.0,2,2,8,4,4.3,2
1,2,0,15303,6.0,2,3,8,2,4.4,2
1,1,0,92724,11.0,1,2,3,2,4.1,0
0,0,0,27190,3.0,0,1,3,0,3.1,1
5,0,0,42009,11.0,0,2,7,0,3.8,1
4,1,1,38845,11.0,2,0,4,1,2.3,1
5,1,0,66173,12.0,1,2,6,3,4.1,0
4,2,0,33061,1.0,2,0,8,0,4.2,0
1,1,1,49025,2.0,0,0,2,3,4.4,0
3,0,1,45366,10.0,3,3,9,0,2.1,2
1,2,0,62874,4.0,3,3,7,3,2.4,2
4,0,0,33694,4.0,3,2,10,4,4.7,0
2,2,0,72812,11.0,3,2,7,4,3.7,0
1,1,1,42199,9.0,1,2,1,2,2.5,0
5,2,0,30942,8.0,3,3,6,2,2.7,1
1,2,0,30464,2.0,2,1,1,0,4.0,0
5,2,1,38198,1.0,1,0,4,4,3.1,0
5,1,2,89644,10.0,2,2,10,3,4.7,1
4,1,0,46770,11.0,0,2,2,1,4.4,2
5,0,2,46081,12.0,2,0,1,0,2.5,1
2,2,2,51895,9.0,0,1,8,1,2.8,2
4,0,2,73562,11.0,0,2,4,1,2.7,2
2,2,2,29019,10.0,3,3,7,3,2.8,1
0,1,0,37890,4.0,2,1,2,4,4.4,1
3,2,2,71866,1.0,0,0,11,0,2.3,1
5,1,0,88394,5.0,1,0,7,2,2.1,2
3,1,1,16881,6.0,1,1,11,0,3.7,0
0,1,0,60583,6.0,1,3,6,3,4.5,2
2,0,2,96922,8.0,1,1,10,4,3.2,2
4,1,2,79554,9.0,3,1,8,2,3.6,0
5,0,0,91823,7.0,0,3,7,2,2.8,1
1,0,1,13841,8.0,3,0,2,2,4.6,2
2,0,0,47736,7.0,1,0,9,2,3.7,1
2,0,0,20206,9.0,3,2,6,2,4.3,0
5,0,1,59575,6.0,3,1,10,2,2.9,0
4,1,2,94779,10.0,1,1,2,1,2.8,2
2,0,1,78724,8.0,0,1,12,0,3.0,1
4,2,1,11899,6.0,1,0,8,3,2.5,2
0,1,1,63263,1.0,2,3,8,0,4.8,0
1,1,0,31662,12.0,2,0,1,4,2.6,0
4,2,0,68946,4.0,1,0,4,0,3.1,2
3,2,2,34732,9.0,2,0,11,1,5.0,2
5,1,0,78467,12.0,0,3,11,1,3.8,1
0,1,0,39306,12.0,2,3,9,0,2.9,1
3,1,2,62851,11.0,0,0,3,2,3.9,0
1,0,0,34977,1.0,1,2,9,0,4.2,2
1,2,2,69495,12.0,1,0,3,0,4.6,1
5,2,0,74460,1.0,0,1,3,0,2.2,2
4,2,0,58860,6.0,0,1,12,0,2.8,1
5,2,1,62158,11.0,3,1,8,4,2.7,2
0,0,0,83446,2.0,1,3,6,2,4.8,0
5,2,0,15329,10.0,1,3,7,4,4.3,0
1,2,0,76945,4.0,0,0,3,0,4.4,2
1,0,0,48177,11.0,2,2,12,3,2.8,2
2,2,1,60155,12.0,2,0,2,0,3.1,0
4,2,1,93234,10.0,1,3,7,0,3.7,0
0,0,2,58998,6.0,2,0,9,1,2.2,0
1,2,2,88928,10.0,3,3,12,4,4.7,0
0,1,2,79040,10.0,1,0,3,4,4.1,2
3,0,0,80763,5.0,0,2,1,1,2.5,1
5,0,1,29095,12.0,2,1,11,0,4.4,2
4,1,1,24452,3.0,1,2,4,4,3.2,0
1,0,1,32426,7.0,1,3,4,2,4.1,1
1,0,2,51429,5.0,3,0,12,2,3.7,2
5,1,0,46904,9.0,1,1,11,4,5.0,1
2,1,1,71488,4.0,0,1,9,2,2.3,2
1,2,2,67653,8.0,3,0,7,1,3.5,0
2,0,0,34902,12.0,0,1,7,4,3.3,2
5,1,2,41832,2.0,1,2,8,3,2.7,2
1,1,2,91978,8.0,3,0,12,1,3.8,0
4,0,2,31964,9.0,0,3,11,0,4.9,1
4,0,0,56441,8.0,2,1,11,1,4.8,2
0,0,1,84795,10.0,1,2,2,0,3.2,2
3,0,0,87004,11.0,0,3,11,4,3.6,0
1,1,1,48773,11.0,3,0,7,0,3.0,0
1,0,1,33475,1.0,2,2,9,1,4.3,1
3,1,2,25743,8.0,1,2,12,1,2.2,1
2,0,2,36229,4.0,1,1,1,2,2.6,1
1,1,0,46767,4.0,2,2,8,0,2.1,1
0,0,2,80224,8.0,2,0,7,2,3.9,1
5,0,1,39736,8.0,1,3,12,4,4.2,1
0,0,2,70337,2.0,3,1,6,3,2.1,1
4,2,0,34936,6.0,0,0,12,0,2.2,0
2,2,1,95641,8.0,2,0,1,4,3.6,0
5,1,2,61094,10.0,1,1,5,2,3.4,2
2,2,2,22277,5.0,3,3,1,4,3.3,2
5,2,2,47076,9.0,1,3,10,0,3.3,1
3,1,2,14045,2.0,1,3,12,3,2.1,2
1,2,2,13293,1.0,3,2,7,2,4.9,0
4,1,0,60922,3.0,3,2,7,4,2.9,2
2,0,0,83531,8.0,0,2,7,4,3.2,0
5,2,0,72434,2.0,0,2,7,3,3.7,1
3,2,0,68796,6.0,0,3,2,3,4.1,2
5,0,0,17614,12.0,3,2,8,2,3.0,1
0,0,0,87067,2.0,2,0,10,2,3.1,1
3,2,2,18584,11.0,0,1,10,4,3.9,0
3,2,0,22997,12.0,2,3,3,1,4.1,0
4,1,1,46405,12.0,1,0,7,3,4.8,2
3,0,2,43715,5.0,2,3,3,2,2.2,1
5,0,2,90840,7.0,0,1,11,1,2.4,1
5,0,0,68537,3.0,3,0,1,4,3.6,0
4,1,1,54678,5.0,0,3,1,0,2.6,2
1,2,1,76905,9.0,2,0,1,4,4.9,1
3,0,1,39912,2.0,0,3,11,3,4.4,2
3,1,0,68864,7.0,2,2,9,4,4.9,0
0,1,2,60104,8.0,2,3,6,1,3.6,2
3,2,0,54100,7.0,1,2,1,3,4.9,0
5,1,1,39876,8.0,0,0,11,2,2.8,0
5,2,1,32990,10.0,2,1,6,3,3.0,0
5,2,2,22625,10.0,3,0,11,4,2.6,0
5,1,1,22222,11.0,0,1,7,3,4.0,2
0,2,0,98111,4.0,0,0,6,1,5.0,1
4,2,1,14775,11.0,1,2,12,1,4.8,2
4,1,1,62024,4.0,1,2,2,3,4.8,2
4,0,2,51106,10.0,1,1,12,2,2.9,1
2,0,0,40229,11.0,2,3,10,2,3.6,0
3,2,0,91563,5.0,1,0,10,2,3.2,0
0,1,0,28906,10.0,3,1,12,4,3.2,0
4,1,0,64774,2.0,1,0,3,3,3.7,2
5,0,1,12272,12.0,2,3,12,1,2.6,1
4,2,1,47712,9.0,0,0,7,3,3.2,0
5,2,0,73715,10.0,0,3,5,1,3.8,2
3,2,2,55477,8.0,0,1,9,0,3.4,1
1,0,2,33632,10.0,2,0,12,1,3.5,1
0,0,0,20000,,0,0,0,0,3.5,0
