Sponsor ID,Sponsor Name,Industry,Company Size,Package Type,Sponsorship Amount,Duration (months),Marketing Activities,Event ID,Event Name,Event Type,Event Date,Event Month,Attendee Demographics,ROI Metrics,Feedback
3408,Sponsor 3408,Wellness,Large,Associate Sponsor,60150,12,Booth space,3508,Event 3508,Seminar,2024-09-21,9,Tech enthusiasts,2.9,Neutral
3409,Sponsor 3409,Technology,Small,Associate Sponsor,17272,9,Logo placement,3509,Event 3509,Exhibition,2024-06-12,6,General public,2.7,Positive
3410,Sponsor 3410,Retail,Medium,Associate Sponsor,48611,5,Social media mentions,3510,Event 3510,Workshop,2024-10-24,10,Tech enthusiasts,5.0,Positive
3411,Sponsor 3411,Wellness,Small,Associate Sponsor,95330,12,Booth space,3511,Event 3511,Exhibition,2025-04-24,4,Finance professionals,3.6,Negative
3412,Sponsor 3412,Retail,Medium,Co-Sponsor,87266,12,Promotional materials,3512,Event 3512,Workshop,2025-01-29,1,Tech enthusiasts,4.7,Neutral
3413,Sponsor 3413,Healthcare,Medium,Title Sponsor,74439,6,Logo placement,3513,Event 3513,Seminar,2025-04-12,4,Healthcare providers,3.8,Positive
3414,Sponsor 3414,Automotive,Medium,Co-Sponsor,22505,3,Logo placement,3514,Event 3514,Exhibition,2024-07-22,7,IT professionals,4.2,Negative
3415,Sponsor 3415,Healthcare,Medium,Associate Sponsor,14255,10,Logo placement,3515,Event 3515,Exhibition,2024-09-25,9,General public,3.8,Negative
3416,Sponsor 3416,Automotive,Medium,Title Sponsor,12559,10,Social media mentions,3516,Event 3516,Seminar,2025-04-18,4,General public,2.9,Negative
3417,Sponsor 3417,Finance,Small,Associate Sponsor,59400,9,Promotional materials,3517,Event 3517,Workshop,2025-04-23,4,General public,2.0,Positive
3418,Sponsor 3418,Automotive,Small,Associate Sponsor,90720,1,Logo placement,3518,Event 3518,Exhibition,2024-06-27,6,Finance professionals,3.5,Negative
3419,Sponsor 3419,Wellness,Small,Co-Sponsor,50203,3,Promotional materials,3519,Event 3519,Exhibition,2025-01-11,1,General public,2.8,Neutral
3420,Sponsor 3420,Healthcare,Medium,Title Sponsor,83804,5,Social media mentions,3520,Event 3520,Conference,2024-07-08,7,Healthcare providers,4.4,Neutral
3421,Sponsor 3421,Healthcare,Medium,Co-Sponsor,31805,1,Booth space,3521,Event 3521,Workshop,2025-03-29,3,Finance professionals,4.7,Positive
3422,Sponsor 3422,Finance,Medium,Associate Sponsor,46604,7,Promotional materials,3522,Event 3522,Seminar,2025-01-02,1,IT professionals,4.8,Positive
3423,Sponsor 3423,Wellness,Medium,Associate Sponsor,84427,1,Logo placement,3523,Event 3523,Exhibition,2024-08-30,8,Finance professionals,2.2,Positive
3424,Sponsor 3424,Retail,Small,Associate Sponsor,25118,1,Booth space,3524,Event 3524,Workshop,2024-08-20,8,IT professionals,4.7,Neutral
3425,Sponsor 3425,Finance,Small,Associate Sponsor,37052,10,Promotional materials,3525,Event 3525,Seminar,2024-08-05,8,Finance professionals,3.1,Negative
3426,Sponsor 3426,Technology,Large,Associate Sponsor,16854,2,Social media mentions,3526,Event 3526,Conference,2024-07-08,7,General public,4.7,Negative
3427,Sponsor 3427,Finance,Large,Co-Sponsor,35852,2,Social media mentions,3527,Event 3527,Exhibition,2024-11-02,11,Tech enthusiasts,4.3,Neutral
3428,Sponsor 3428,Technology,Large,Title Sponsor,83590,3,Social media mentions,3528,Event 3528,Exhibition,2024-07-15,7,Healthcare providers,4.5,Neutral
3429,Sponsor 3429,Wellness,Medium,Co-Sponsor,12819,7,Booth space,3529,Event 3529,Conference,2024-10-26,10,Healthcare providers,2.5,Positive
3430,Sponsor 3430,Technology,Medium,Co-Sponsor,24235,12,Promotional materials,3530,Event 3530,Exhibition,2024-11-07,11,Tech enthusiasts,2.1,Negative
3431,Sponsor 3431,Finance,Large,Co-Sponsor,76572,11,Booth space,3531,Event 3531,Exhibition,2025-04-22,4,IT professionals,3.9,Positive
3432,Sponsor 3432,Wellness,Medium,Title Sponsor,71952,7,Logo placement,3532,Event 3532,Workshop,2024-05-29,5,General public,4.9,Positive
3433,Sponsor 3433,Wellness,Large,Associate Sponsor,29440,11,Promotional materials,3533,Event 3533,Workshop,2024-06-29,6,Tech enthusiasts,2.8,Positive
3434,Sponsor 3434,Finance,Medium,Co-Sponsor,29457,9,Logo placement,3534,Event 3534,Exhibition,2024-12-08,12,Finance professionals,4.0,Neutral
3435,Sponsor 3435,Automotive,Medium,Title Sponsor,65964,9,Promotional materials,3535,Event 3535,Exhibition,2024-08-27,8,Healthcare providers,2.7,Negative
3436,Sponsor 3436,Retail,Small,Co-Sponsor,25945,12,Booth space,3536,Event 3536,Workshop,2024-09-08,9,Tech enthusiasts,3.2,Neutral
3437,Sponsor 3437,Healthcare,Small,Co-Sponsor,37795,7,Social media mentions,3537,Event 3537,Seminar,2024-07-09,7,IT professionals,4.1,Neutral
3438,Sponsor 3438,Finance,Small,Title Sponsor,31612,6,Promotional materials,3538,Event 3538,Exhibition,2024-11-25,11,Finance professionals,4.7,Negative
3439,Sponsor 3439,Automotive,Small,Associate Sponsor,77870,11,Logo placement,3539,Event 3539,Workshop,2024-09-06,9,General public,3.2,Negative
3440,Sponsor 3440,Automotive,Large,Associate Sponsor,19836,11,Promotional materials,3540,Event 3540,Workshop,2024-12-20,12,General public,3.9,Negative
3441,Sponsor 3441,Wellness,Small,Title Sponsor,71048,9,Booth space,3541,Event 3541,Workshop,2025-01-10,1,Healthcare providers,4.8,Neutral
3442,Sponsor 3442,Finance,Large,Associate Sponsor,31143,6,Social media mentions,3542,Event 3542,Workshop,2024-06-13,6,Tech enthusiasts,2.1,Neutral
3443,Sponsor 3443,Automotive,Large,Co-Sponsor,67477,3,Logo placement,3543,Event 3543,Exhibition,2024-07-19,7,General public,3.1,Negative
3444,Sponsor 3444,Wellness,Medium,Title Sponsor,21615,12,Booth space,3544,Event 3544,Seminar,2024-10-23,10,General public,4.4,Negative
3445,Sponsor 3445,Technology,Medium,Co-Sponsor,15154,9,Booth space,3545,Event 3545,Conference,2025-04-12,4,Finance professionals,4.5,Positive
3446,Sponsor 3446,Wellness,Medium,Title Sponsor,23356,10,Social media mentions,3546,Event 3546,Conference,2024-11-23,11,General public,3.7,Neutral
3447,Sponsor 3447,Automotive,Medium,Associate Sponsor,83983,10,Booth space,3547,Event 3547,Workshop,2024-12-03,12,IT professionals,2.5,Positive
3448,Sponsor 3448,Healthcare,Small,Co-Sponsor,62758,3,Booth space,3548,Event 3548,Seminar,2025-02-18,2,IT professionals,3.1,Positive
3449,Sponsor 3449,Wellness,Small,Title Sponsor,77765,8,Promotional materials,3549,Event 3549,Exhibition,2025-04-24,4,General public,3.4,Neutral
3450,Sponsor 3450,Technology,Large,Co-Sponsor,50580,11,Logo placement,3550,Event 3550,Workshop,2024-09-25,9,Tech enthusiasts,3.8,Positive
3451,Sponsor 3451,Automotive,Large,Co-Sponsor,64701,5,Logo placement,3551,Event 3551,Workshop,2024-12-24,12,Finance professionals,2.3,Neutral
3452,Sponsor 3452,Wellness,Large,Title Sponsor,90651,6,Promotional materials,3552,Event 3552,Seminar,2025-01-26,1,Finance professionals,4.0,Neutral
3453,Sponsor 3453,Technology,Large,Co-Sponsor,26654,12,Logo placement,3553,Event 3553,Exhibition,2025-04-09,4,Finance professionals,2.3,Negative
3454,Sponsor 3454,Retail,Large,Title Sponsor,49901,6,Booth space,3554,Event 3554,Seminar,2025-03-18,3,Tech enthusiasts,3.6,Neutral
3455,Sponsor 3455,Automotive,Medium,Associate Sponsor,34693,8,Social media mentions,3555,Event 3555,Workshop,2024-12-27,12,General public,4.7,Neutral
3456,Sponsor 3456,Healthcare,Large,Co-Sponsor,37652,7,Social media mentions,3556,Event 3556,Conference,2025-03-22,3,General public,4.1,Neutral
3457,Sponsor 3457,Healthcare,Small,Co-Sponsor,94912,2,Social media mentions,3557,Event 3557,Exhibition,2024-12-12,12,General public,3.7,Negative
3458,Sponsor 3458,Automotive,Small,Associate Sponsor,60969,3,Social media mentions,3558,Event 3558,Conference,2024-09-10,9,Finance professionals,4.6,Neutral
3459,Sponsor 3459,Automotive,Medium,Associate Sponsor,35139,7,Booth space,3559,Event 3559,Seminar,2025-01-10,1,IT professionals,3.8,Positive
3460,Sponsor 3460,Wellness,Large,Co-Sponsor,70206,12,Social media mentions,3560,Event 3560,Workshop,2024-05-31,5,Tech enthusiasts,2.2,Neutral
3461,Sponsor 3461,Finance,Medium,Co-Sponsor,19405,2,Booth space,3561,Event 3561,Seminar,2024-10-18,10,Healthcare providers,4.1,Positive
3462,Sponsor 3462,Retail,Small,Co-Sponsor,78642,3,Social media mentions,3562,Event 3562,Seminar,2025-02-17,2,Finance professionals,4.8,Negative
3463,Sponsor 3463,Technology,Small,Co-Sponsor,77217,3,Social media mentions,3563,Event 3563,Exhibition,2024-10-09,10,Finance professionals,4.9,Neutral
3464,Sponsor 3464,Technology,Medium,Associate Sponsor,69348,11,Promotional materials,3564,Event 3564,Seminar,2025-01-06,1,Finance professionals,4.8,Positive
3465,Sponsor 3465,Technology,Small,Associate Sponsor,23536,10,Booth space,3565,Event 3565,Conference,2024-07-31,7,General public,4.8,Positive
3466,Sponsor 3466,Technology,Large,Co-Sponsor,28533,4,Social media mentions,3566,Event 3566,Workshop,2024-09-10,9,Tech enthusiasts,2.4,Negative
3467,Sponsor 3467,Retail,Large,Associate Sponsor,58299,3,Social media mentions,3567,Event 3567,Conference,2024-12-29,12,Tech enthusiasts,4.9,Neutral
3468,Sponsor 3468,Automotive,Small,Co-Sponsor,64901,6,Social media mentions,3568,Event 3568,Exhibition,2025-03-22,3,Tech enthusiasts,2.9,Positive
3469,Sponsor 3469,Retail,Medium,Co-Sponsor,23176,5,Promotional materials,3569,Event 3569,Seminar,2025-01-20,1,Tech enthusiasts,3.4,Positive
3470,Sponsor 3470,Finance,Medium,Title Sponsor,94503,9,Promotional materials,3570,Event 3570,Exhibition,2024-11-02,11,Tech enthusiasts,2.8,Negative
3471,Sponsor 3471,Retail,Medium,Associate Sponsor,37429,8,Logo placement,3571,Event 3571,Exhibition,2024-09-28,9,Finance professionals,2.3,Neutral
3472,Sponsor 3472,Retail,Medium,Associate Sponsor,25671,4,Logo placement,3572,Event 3572,Exhibition,2025-03-27,3,Finance professionals,4.9,Neutral
3473,Sponsor 3473,Automotive,Medium,Co-Sponsor,24777,11,Logo placement,3573,Event 3573,Workshop,2024-10-10,10,General public,3.1,Negative
3474,Sponsor 3474,Wellness,Large,Title Sponsor,69436,8,Promotional materials,3574,Event 3574,Seminar,2025-04-11,4,Finance professionals,3.4,Neutral
3475,Sponsor 3475,Retail,Small,Co-Sponsor,71893,12,Logo placement,3575,Event 3575,Seminar,2025-02-09,2,Healthcare providers,4.1,Positive
3476,Sponsor 3476,Technology,Medium,Co-Sponsor,93619,10,Social media mentions,3576,Event 3576,Exhibition,2024-05-29,5,Finance professionals,2.7,Neutral
3477,Sponsor 3477,Healthcare,Small,Associate Sponsor,55287,10,Logo placement,3577,Event 3577,Exhibition,2025-03-08,3,Finance professionals,3.7,Negative
3478,Sponsor 3478,Retail,Large,Co-Sponsor,99836,3,Logo placement,3578,Event 3578,Exhibition,2024-10-07,10,IT professionals,2.9,Negative
3479,Sponsor 3479,Healthcare,Large,Title Sponsor,78697,9,Promotional materials,3579,Event 3579,Seminar,2025-03-19,3,Finance professionals,2.6,Negative
3480,Sponsor 3480,Technology,Medium,Title Sponsor,20634,2,Logo placement,3580,Event 3580,Seminar,2024-10-26,10,General public,3.1,Positive
3481,Sponsor 3481,Technology,Medium,Associate Sponsor,61675,3,Booth space,3581,Event 3581,Seminar,2024-10-20,10,IT professionals,2.0,Positive
3482,Sponsor 3482,Technology,Medium,Co-Sponsor,45678,3,Social media mentions,3582,Event 3582,Workshop,2024-07-20,7,Healthcare providers,3.2,Negative
3483,Sponsor 3483,Wellness,Medium,Associate Sponsor,49096,5,Booth space,3583,Event 3583,Workshop,2024-09-07,9,Tech enthusiasts,2.9,Positive
3484,Sponsor 3484,Healthcare,Medium,Title Sponsor,35341,12,Booth space,3584,Event 3584,Workshop,2024-10-06,10,IT professionals,2.6,Positive
3485,Sponsor 3485,Retail,Medium,Title Sponsor,55047,5,Social media mentions,3585,Event 3585,Seminar,2024-06-27,6,Healthcare providers,2.5,Negative
3486,Sponsor 3486,Wellness,Small,Associate Sponsor,77008,12,Promotional materials,3586,Event 3586,Exhibition,2024-07-22,7,IT professionals,3.1,Neutral
3487,Sponsor 3487,Finance,Medium,Co-Sponsor,30337,12,Social media mentions,3587,Event 3587,Seminar,2025-01-25,1,Finance professionals,3.7,Positive
3488,Sponsor 3488,Finance,Large,Co-Sponsor,80720,11,Promotional materials,3588,Event 3588,Workshop,2024-09-22,9,Healthcare providers,4.3,Negative
3489,Sponsor 3489,Technology,Small,Associate Sponsor,22086,6,Promotional materials,3589,Event 3589,Seminar,2025-04-19,4,Finance professionals,4.3,Neutral
3490,Sponsor 3490,Finance,Large,Co-Sponsor,99857,3,Promotional materials,3590,Event 3590,Workshop,2024-12-22,12,Tech enthusiasts,3.0,Neutral
3491,Sponsor 3491,Technology,Large,Co-Sponsor,32876,7,Promotional materials,3591,Event 3591,Exhibition,2024-10-12,10,Tech enthusiasts,4.6,Neutral
3492,Sponsor 3492,Technology,Medium,Co-Sponsor,63705,12,Social media mentions,3592,Event 3592,Conference,2024-10-31,10,IT professionals,4.6,Neutral
3493,Sponsor 3493,Healthcare,Medium,Co-Sponsor,97146,9,Logo placement,3593,Event 3593,Exhibition,2025-04-13,4,General public,5.0,Negative
3494,Sponsor 3494,Healthcare,Medium,Associate Sponsor,24799,8,Booth space,3594,Event 3594,Workshop,2024-12-06,12,IT professionals,3.5,Positive
3495,Sponsor 3495,Technology,Medium,Title Sponsor,94599,6,Social media mentions,3595,Event 3595,Seminar,2024-07-15,7,Healthcare providers,3.6,Positive
3496,Sponsor 3496,Wellness,Large,Co-Sponsor,42641,12,Social media mentions,3596,Event 3596,Workshop,2024-06-14,6,General public,2.6,Neutral
3497,Sponsor 3497,Wellness,Medium,Title Sponsor,11259,7,Social media mentions,3597,Event 3597,Conference,2025-02-21,2,Healthcare providers,4.2,Negative
3498,Sponsor 3498,Healthcare,Medium,Co-Sponsor,29507,5,Promotional materials,3598,Event 3598,Seminar,2024-09-06,9,Healthcare providers,3.8,Neutral
3499,Sponsor 3499,Finance,Large,Title Sponsor,31633,2,Booth space,3599,Event 3599,Seminar,2025-03-03,3,IT professionals,2.5,Positive
3500,Sponsor 3500,Finance,Medium,Associate Sponsor,23908,4,Social media mentions,3600,Event 3600,Seminar,2025-02-26,2,Healthcare providers,4.1,Positive
3501,Sponsor 3501,Wellness,Large,Associate Sponsor,59893,3,Social media mentions,3601,Event 3601,Seminar,2025-03-31,3,Tech enthusiasts,4.5,Positive
3502,Sponsor 3502,Healthcare,Large,Associate Sponsor,72903,2,Promotional materials,3602,Event 3602,Conference,2024-08-26,8,General public,3.8,Negative
3503,Sponsor 3503,Healthcare,Large,Associate Sponsor,67114,3,Logo placement,3603,Event 3603,Workshop,2024-12-02,12,General public,3.4,Negative
3504,Sponsor 3504,Retail,Medium,Co-Sponsor,71183,7,Social media mentions,3604,Event 3604,Workshop,2024-11-21,11,Finance professionals,3.9,Neutral
3505,Sponsor 3505,Wellness,Medium,Co-Sponsor,83160,7,Booth space,3605,Event 3605,Workshop,2025-02-17,2,Finance professionals,3.6,Negative
3506,Sponsor 3506,Healthcare,Large,Title Sponsor,28445,3,Promotional materials,3606,Event 3606,Seminar,2024-11-28,11,General public,4.9,Negative
3507,Sponsor 3507,Technology,Medium,Co-Sponsor,91326,2,Booth space,3607,Event 3607,Exhibition,2024-08-04,8,Healthcare providers,2.3,Negative
3508,Sponsor 3508,Wellness,Medium,Co-Sponsor,22443,2,Promotional materials,3608,Event 3608,Seminar,2025-01-29,1,Tech enthusiasts,4.8,Negative
3509,Sponsor 3509,Wellness,Medium,Associate Sponsor,92283,1,Social media mentions,3609,Event 3609,Exhibition,2024-12-03,12,Finance professionals,4.1,Positive
3510,Sponsor 3510,Healthcare,Small,Associate Sponsor,49512,10,Logo placement,3610,Event 3610,Seminar,2024-08-29,8,Healthcare providers,4.0,Positive
3511,Sponsor 3511,Healthcare,Medium,Co-Sponsor,74487,10,Booth space,3611,Event 3611,Conference,2025-01-21,1,IT professionals,3.3,Positive
3512,Sponsor 3512,Automotive,Small,Associate Sponsor,10218,5,Promotional materials,3612,Event 3612,Workshop,2024-10-02,10,Finance professionals,3.5,Positive
3513,Sponsor 3513,Healthcare,Large,Title Sponsor,25980,6,Booth space,3613,Event 3613,Exhibition,2025-03-28,3,General public,4.9,Negative
3514,Sponsor 3514,Technology,Medium,Associate Sponsor,50624,9,Social media mentions,3614,Event 3614,Workshop,2024-07-11,7,Tech enthusiasts,2.7,Negative
3515,Sponsor 3515,Finance,Medium,Co-Sponsor,21311,10,Promotional materials,3615,Event 3615,Workshop,2024-10-29,10,General public,2.8,Negative
3516,Sponsor 3516,Healthcare,Large,Associate Sponsor,54228,6,Booth space,3616,Event 3616,Conference,2024-06-05,6,Tech enthusiasts,2.5,Negative
3517,Sponsor 3517,Wellness,Medium,Co-Sponsor,79297,10,Social media mentions,3617,Event 3617,Workshop,2025-01-07,1,IT professionals,4.9,Positive
3518,Sponsor 3518,Finance,Small,Associate Sponsor,98741,2,Promotional materials,3618,Event 3618,Exhibition,2024-12-01,12,Healthcare providers,3.2,Positive
3519,Sponsor 3519,Finance,Medium,Associate Sponsor,27785,10,Logo placement,3619,Event 3619,Workshop,2024-09-10,9,General public,2.7,Neutral
3520,Sponsor 3520,Healthcare,Medium,Associate Sponsor,76271,7,Logo placement,3620,Event 3620,Workshop,2025-03-23,3,Finance professionals,4.5,Positive
3521,Sponsor 3521,Healthcare,Small,Co-Sponsor,50872,12,Logo placement,3621,Event 3621,Seminar,2025-02-03,2,General public,3.8,Neutral
3522,Sponsor 3522,Finance,Large,Associate Sponsor,13534,10,Logo placement,3622,Event 3622,Conference,2024-07-05,7,Tech enthusiasts,2.6,Neutral
3523,Sponsor 3523,Finance,Large,Title Sponsor,73683,2,Booth space,3623,Event 3623,Conference,2025-04-10,4,Tech enthusiasts,2.9,Neutral
3524,Sponsor 3524,Finance,Large,Title Sponsor,23497,5,Booth space,3624,Event 3624,Seminar,2025-01-20,1,IT professionals,3.5,Negative
3525,Sponsor 3525,Automotive,Small,Co-Sponsor,20817,4,Booth space,3625,Event 3625,Seminar,2024-07-29,7,Finance professionals,4.7,Positive
3526,Sponsor 3526,Retail,Large,Co-Sponsor,57991,8,Booth space,3626,Event 3626,Exhibition,2024-07-17,7,IT professionals,2.4,Negative
3527,Sponsor 3527,Retail,Small,Associate Sponsor,71388,12,Logo placement,3627,Event 3627,Exhibition,2024-07-27,7,IT professionals,5.0,Positive
3528,Sponsor 3528,Finance,Large,Co-Sponsor,55425,1,Social media mentions,3628,Event 3628,Seminar,2024-12-09,12,Tech enthusiasts,2.1,Neutral
3529,Sponsor 3529,Retail,Medium,Title Sponsor,70090,5,Booth space,3629,Event 3629,Conference,2024-11-02,11,Finance professionals,2.2,Neutral
3530,Sponsor 3530,Wellness,Medium,Co-Sponsor,78669,9,Logo placement,3630,Event 3630,Workshop,2025-01-18,1,IT professionals,3.0,Negative
3531,Sponsor 3531,Healthcare,Medium,Associate Sponsor,39756,10,Logo placement,3631,Event 3631,Seminar,2025-04-09,4,Finance professionals,2.9,Negative
3532,Sponsor 3532,Wellness,Small,Associate Sponsor,42447,2,Booth space,3632,Event 3632,Exhibition,2024-11-13,11,Tech enthusiasts,3.0,Negative
3533,Sponsor 3533,Finance,Medium,Co-Sponsor,99459,9,Booth space,3633,Event 3633,Seminar,2024-07-25,7,General public,4.9,Negative
3534,Sponsor 3534,Technology,Large,Associate Sponsor,42789,6,Social media mentions,3634,Event 3634,Seminar,2024-07-24,7,General public,4.8,Neutral
3535,Sponsor 3535,Finance,Medium,Title Sponsor,91952,4,Logo placement,3635,Event 3635,Conference,2024-07-21,7,Finance professionals,3.8,Positive
3536,Sponsor 3536,Finance,Small,Title Sponsor,95021,12,Social media mentions,3636,Event 3636,Seminar,2024-12-04,12,Healthcare providers,2.5,Positive
3537,Sponsor 3537,Technology,Large,Title Sponsor,72910,9,Booth space,3637,Event 3637,Seminar,2025-04-23,4,Tech enthusiasts,2.1,Positive
3538,Sponsor 3538,Automotive,Large,Co-Sponsor,37100,7,Promotional materials,3638,Event 3638,Workshop,2024-11-18,11,IT professionals,4.5,Negative
3539,Sponsor 3539,Healthcare,Large,Co-Sponsor,94974,1,Social media mentions,3639,Event 3639,Seminar,2024-12-08,12,Tech enthusiasts,3.1,Positive
3540,Sponsor 3540,Technology,Small,Title Sponsor,11743,10,Promotional materials,3640,Event 3640,Seminar,2024-08-30,8,IT professionals,2.8,Neutral
