Event_Type,Location,Ticket_Price,Weather_Condition,Attendance_Count,Day_of_Week,Month
0,4,29.0,0,496.0,3,12
2,4,49.0,1,406.0,5,10
1,2,21.0,2,433.0,0,7
2,1,62.0,1,452.0,4,4
2,2,58.0,0,275.0,2,3
1,0,83.0,0,272.0,1,5
3,4,23.0,0,145.0,5,2
2,4,43.0,0,444.0,4,8
1,1,23.0,0,426.0,0,2
1,0,53.0,2,227.0,5,5
3,0,27.0,0,429.0,3,3
2,4,52.0,1,494.0,2,2
3,2,91.0,2,345.0,5,3
3,1,61.0,1,75.0,2,4
1,0,66.0,2,327.0,5,6
3,0,35.0,0,191.0,2,6
2,4,26.0,2,492.0,3,2
1,2,53.0,2,312.0,4,2
2,3,85.0,1,78.0,0,7
2,0,93.0,2,186.0,4,11
3,1,18.0,1,500.0,4,1
3,4,15.0,0,397.0,0,9
3,1,78.0,0,338.0,5,10
1,1,27.0,0,147.0,3,10
3,2,31.0,0,403.0,2,6
1,1,81.0,0,237.0,5,3
1,1,84.0,2,316.0,5,1
1,3,19.0,0,65.0,1,3
2,2,98.0,1,166.0,5,2
1,4,92.0,1,446.0,3,10
2,1,54.0,0,66.0,4,1
3,4,14.0,0,245.0,2,1
3,2,47.0,1,192.0,5,11
0,3,16.0,2,337.0,6,6
3,2,61.0,0,159.0,4,3
3,3,75.0,0,71.0,3,11
0,2,32.0,0,86.0,2,7
3,4,52.0,1,117.0,6,2
3,4,32.0,2,426.0,5,7
2,1,29.0,1,323.0,2,5
0,0,69.0,0,133.0,5,4
0,1,79.0,0,162.0,1,9
0,1,17.0,2,135.0,1,9
2,0,73.0,1,267.0,6,1
2,3,47.0,1,328.0,5,9
2,0,48.0,1,373.0,5,3
2,3,54.0,0,406.0,2,1
0,2,71.0,2,81.0,6,4
1,2,12.0,2,268.0,3,4
0,3,22.0,1,446.0,2,10
0,3,95.0,0,322.0,0,10
2,1,79.0,0,466.0,2,12
2,4,87.0,2,262.0,0,4
3,0,91.0,2,153.0,5,1
1,2,88.0,0,458.0,3,1
0,4,79.0,2,302.0,6,8
1,2,24.0,1,485.0,0,11
3,2,14.0,2,444.0,3,1
2,0,70.0,1,69.0,5,5
0,4,99.0,2,144.0,1,8
0,4,19.0,2,255.0,4,10
2,2,75.0,0,311.0,2,10
3,0,53.0,1,491.0,1,10
0,2,65.0,1,392.0,5,4
2,0,68.0,0,229.0,6,1
3,3,33.0,0,203.0,0,2
2,0,72.0,0,475.0,1,7
1,2,31.0,0,390.0,2,1
3,0,94.0,1,259.0,4,2
3,1,78.0,1,102.0,6,1
1,2,95.0,2,370.0,6,9
2,1,18.0,1,271.0,3,9
0,3,68.0,2,138.0,2,5
0,2,96.0,2,288.0,5,11
0,3,74.0,0,141.0,1,4
1,0,74.0,2,75.0,6,3
3,3,48.0,0,409.0,2,11
2,0,94.0,2,295.0,2,1
2,2,98.0,1,236.0,4,7
1,4,43.0,1,308.0,6,7
2,4,92.0,0,242.0,4,7
1,4,71.0,2,254.0,4,10
0,3,73.0,1,288.0,0,8
0,4,48.0,2,176.0,1,4
3,2,57.0,2,213.0,0,7
3,1,24.0,2,386.0,3,10
0,4,76.0,0,334.0,1,3
1,0,46.0,0,223.0,6,4
1,1,40.0,2,434.0,1,7
0,3,35.0,0,295.0,2,7
1,2,72.0,1,174.0,2,1
0,1,90.0,0,323.0,2,7
2,4,39.0,0,70.0,4,3
2,4,49.0,0,337.0,5,5
3,1,18.0,0,215.0,1,10
3,0,74.0,0,219.0,3,5
2,3,11.0,2,407.0,2,2
0,1,30.0,2,220.0,2,11
2,4,93.0,1,191.0,3,12
1,2,80.0,1,294.0,6,9
1,2,10.0,2,349.0,6,1
1,0,89.0,0,123.0,6,12
1,0,83.0,2,455.0,0,3
0,2,16.0,2,263.0,4,12
2,4,36.0,1,328.0,3,5
1,3,46.0,1,212.0,5,1
3,3,74.0,0,266.0,2,4
0,1,23.0,0,413.0,6,3
0,3,65.0,0,357.0,4,11
0,1,36.0,1,115.0,4,3
1,3,77.0,1,60.0,4,3
2,0,23.0,0,146.0,2,8
2,2,70.0,2,349.0,3,5
2,2,40.0,1,288.0,3,1
0,4,40.0,2,84.0,5,10
1,1,82.0,2,347.0,3,6
3,4,62.0,2,429.0,1,5
1,2,55.0,2,50.0,1,4
1,4,25.0,0,207.0,4,1
0,4,40.0,2,150.0,6,11
3,4,49.0,1,249.0,2,5
2,4,53.0,0,323.0,3,3
0,0,65.0,0,480.0,2,4
1,1,56.0,1,317.0,4,5
3,3,97.0,2,334.0,4,3
2,2,96.0,0,224.0,0,7
0,1,15.0,1,81.0,2,2
3,4,22.0,0,337.0,0,9
2,3,81.0,2,136.0,6,2
1,0,18.0,1,72.0,2,1
2,4,79.0,2,327.0,5,12
2,2,60.0,0,91.0,0,1
2,2,95.0,0,442.0,3,8
3,1,34.0,1,499.0,3,7
3,4,73.0,0,318.0,6,11
1,4,77.0,1,302.0,1,4
3,1,55.0,0,185.0,4,8
1,1,82.0,1,290.0,6,9
2,0,10.0,1,393.0,2,2
0,4,83.0,2,441.0,1,11
1,3,24.0,2,84.0,1,4
1,4,56.0,1,423.0,0,4
3,1,72.0,1,432.0,3,1
2,2,87.0,2,242.0,6,5
0,2,31.0,0,275.0,2,5
3,1,84.0,2,301.0,0,1
0,2,31.0,1,468.0,0,8
2,4,62.0,0,384.0,5,4
0,1,66.0,0,431.0,3,4
1,2,82.0,0,163.0,5,7
2,3,17.0,0,334.0,3,4
1,0,42.0,2,62.0,1,4
0,4,61.0,2,280.0,0,12
1,1,57.0,0,360.0,5,3
3,2,82.0,1,390.0,2,9
0,2,94.0,2,55.0,1,10
1,0,92.0,0,95.0,2,3
2,2,35.0,0,77.0,0,12
1,0,86.0,2,415.0,3,2
0,1,42.0,2,67.0,0,6
0,3,43.0,0,182.0,0,10
1,4,79.0,1,398.0,0,2
3,3,90.0,2,367.0,5,10
1,2,31.0,0,493.0,5,3
2,4,81.0,1,265.0,1,10
2,3,32.0,0,398.0,0,3
2,3,94.0,1,204.0,4,3
3,2,91.0,1,321.0,3,3
1,0,45.0,2,254.0,3,10
0,4,34.0,0,455.0,1,11
1,3,31.0,2,128.0,6,8
1,3,44.0,2,497.0,3,3
3,2,29.0,2,496.0,6,11
1,0,38.0,1,125.0,1,3
3,1,82.0,2,168.0,2,10
0,1,27.0,1,218.0,3,2
2,4,18.0,1,437.0,4,4
0,1,92.0,2,138.0,0,1
2,3,67.0,2,105.0,6,2
1,1,82.0,1,50.0,3,1
0,0,44.0,2,490.0,2,2
2,4,12.0,1,367.0,3,10
0,0,77.0,1,407.0,0,10
1,0,59.0,2,285.0,1,1
1,1,69.0,1,492.0,3,9
1,1,94.0,2,394.0,6,2
1,0,36.0,1,217.0,6,11
3,2,45.0,0,429.0,0,7
2,2,25.0,1,333.0,0,4
3,4,13.0,0,381.0,4,1
3,1,57.0,2,366.0,6,6
2,0,63.0,0,448.0,5,1
3,4,65.0,2,425.0,1,8
0,2,100.0,2,103.0,6,7
3,3,22.0,2,318.0,0,4
3,1,96.0,2,209.0,3,3
3,4,59.0,0,379.0,5,6
3,3,24.0,0,311.0,1,9
0,2,84.0,1,108.0,0,3
0,2,40.0,1,464.0,1,4
3,4,54.0,0,57.0,3,4
3,4,46.0,0,63.0,5,11
1,3,37.0,1,84.0,5,4
0,1,81.0,0,387.0,0,1
1,2,79.0,1,194.0,4,6
3,1,27.0,0,201.0,0,12
3,1,53.0,0,464.0,1,7
3,0,67.0,1,138.0,4,1
0,0,73.0,2,419.0,4,5
2,3,55.0,0,364.0,5,9
2,0,17.0,0,347.0,5,4
1,1,61.0,2,380.0,2,1
1,4,40.0,0,55.0,1,4
3,4,69.0,1,198.0,6,11
3,0,41.0,0,204.0,6,12
0,2,89.0,2,345.0,6,3
1,4,66.0,1,461.0,1,5
2,2,85.0,2,69.0,5,11
3,4,62.0,2,54.0,4,2
2,4,97.0,0,243.0,1,12
0,1,40.0,2,176.0,3,11
2,3,65.0,2,91.0,6,3
2,3,20.0,1,97.0,3,2
2,3,80.0,2,376.0,5,1
1,0,82.0,0,458.0,1,4
0,1,19.0,0,170.0,0,11
1,0,92.0,0,189.0,3,3
0,4,22.0,2,409.0,3,5
2,3,50.0,0,177.0,1,4
1,0,40.0,1,84.0,3,7
2,2,76.0,0,178.0,6,10
0,0,57.0,2,225.0,6,11
3,3,69.0,2,253.0,4,3
3,3,50.0,2,154.0,6,1
0,3,89.0,0,241.0,2,3
1,1,40.0,2,129.0,3,4
3,0,100.0,2,356.0,3,5
1,2,60.0,1,344.0,2,11
1,4,20.0,2,165.0,0,4
2,0,36.0,1,144.0,4,9
1,4,80.0,2,171.0,0,5
2,1,16.0,0,173.0,5,3
1,2,61.0,2,426.0,3,7
2,4,98.0,0,445.0,4,10
3,4,18.0,2,345.0,3,5
3,1,99.0,0,385.0,2,9
0,1,81.0,0,190.0,1,7
3,2,46.0,0,361.0,2,10
3,0,38.0,1,181.0,4,5
2,4,84.0,2,249.0,1,9
1,0,16.0,0,306.0,2,2
3,2,21.0,1,165.0,1,8
1,1,61.0,1,116.0,1,1
1,2,81.0,0,429.0,3,6
3,1,17.0,1,123.0,2,4
0,2,78.0,2,229.0,1,8
0,2,61.0,1,361.0,0,9
3,4,92.0,0,452.0,2,4
0,1,49.0,1,359.0,3,4
0,0,11.0,0,479.0,3,9
0,3,89.0,2,319.0,6,7
2,2,27.0,1,304.0,6,9
2,2,20.0,2,51.0,3,4
2,1,62.0,2,307.0,0,1
2,3,50.0,1,431.0,4,2
3,2,30.0,2,311.0,2,4
0,3,38.0,1,422.0,4,7
1,1,79.0,1,443.0,1,7
2,0,62.0,1,126.0,5,5
1,0,69.0,0,349.0,3,10
0,1,86.0,1,400.0,3,11
0,1,32.0,0,499.0,3,5
1,4,28.0,2,225.0,3,6
0,2,39.0,2,363.0,4,7
2,1,82.0,1,193.0,1,11
0,1,34.0,0,375.0,6,6
2,2,98.0,1,169.0,6,4
3,0,11.0,1,325.0,6,8
3,3,45.0,1,137.0,5,3
0,3,15.0,2,363.0,6,12
3,1,11.0,0,166.0,1,3
0,3,42.0,0,377.0,5,8
2,3,75.0,1,243.0,2,1
2,4,40.0,1,76.0,4,1
0,2,23.0,1,61.0,1,3
2,2,30.0,0,398.0,0,7
3,1,61.0,2,301.0,3,4
2,1,42.0,1,390.0,0,6
1,0,26.0,2,397.0,5,4
1,1,32.0,0,221.0,6,10
2,2,71.0,2,288.0,1,1
3,0,72.0,0,460.0,5,1
2,3,39.0,0,187.0,3,11
2,1,97.0,1,218.0,3,11
0,2,74.0,2,478.0,0,2
0,4,74.0,2,411.0,5,7
1,1,92.0,2,322.0,4,3
1,3,79.0,1,401.0,2,9
0,4,59.0,2,445.0,0,3
1,4,39.0,0,114.0,3,1
2,1,69.0,0,304.0,0,2
0,3,52.0,0,300.0,2,1
1,0,70.0,0,386.0,5,4
3,2,91.0,2,75.0,3,6
2,3,49.0,1,86.0,6,10
1,4,10.0,1,372.0,4,3
1,4,79.0,2,104.0,5,3
3,0,14.0,1,246.0,5,4
3,4,73.0,0,90.0,6,5
3,0,75.0,0,378.0,1,7
0,2,15.0,2,276.0,3,1
0,4,71.0,2,123.0,3,11
1,1,23.0,2,59.0,3,8
3,1,46.0,1,130.0,1,3
0,1,22.0,2,59.0,4,8
3,1,31.0,1,447.0,0,8
0,4,98.0,2,131.0,3,12
0,2,26.0,1,324.0,2,6
2,3,73.0,2,385.0,0,6
3,3,86.0,2,409.0,0,4
1,2,14.0,2,266.0,0,2
3,3,92.0,2,240.0,2,4
2,2,89.0,0,306.0,6,8
1,0,80.0,1,138.0,6,7
2,1,94.0,0,484.0,4,11
3,0,34.0,2,339.0,1,8
3,1,68.0,2,377.0,1,3
0,2,33.0,2,110.0,0,4
0,0,11.0,1,423.0,5,1
2,1,50.0,0,54.0,1,9
3,4,13.0,2,273.0,0,4
1,3,31.0,1,70.0,1,8
1,0,72.0,0,124.0,3,12
1,1,42.0,0,206.0,0,7
3,2,44.0,2,266.0,4,4
1,4,12.0,1,118.0,2,4
3,2,45.0,2,98.0,1,10
0,1,54.0,2,202.0,1,3
3,3,73.0,2,313.0,0,7
2,1,35.0,0,357.0,2,12
2,2,16.0,1,102.0,3,3
2,0,89.0,0,72.0,0,7
3,4,29.0,2,353.0,2,3
2,1,22.0,1,455.0,0,11
1,1,23.0,1,163.0,4,11
3,1,36.0,0,134.0,2,4
2,1,46.0,2,85.0,6,1
3,4,49.0,1,161.0,0,8
3,2,30.0,2,239.0,5,2
1,4,38.0,1,346.0,4,2
0,0,51.0,1,159.0,0,4
3,0,75.0,0,72.0,4,7
3,4,44.0,1,128.0,5,5
0,2,90.0,2,141.0,3,9
2,2,53.0,0,289.0,6,7
2,2,11.0,1,483.0,6,2
2,2,70.0,2,319.0,3,4
0,4,50.0,1,244.0,2,2
0,0,35.0,2,212.0,3,12
2,3,96.0,2,327.0,5,3
2,0,79.0,2,59.0,1,12
2,0,85.0,1,332.0,5,7
0,0,87.0,1,294.0,2,6
0,0,50.0,2,161.0,3,7
1,1,17.0,0,232.0,1,11
0,1,52.0,0,100.0,4,2
2,2,12.0,2,368.0,5,4
0,3,46.0,2,104.0,4,1
3,0,22.0,0,484.0,5,8
1,1,26.0,1,448.0,4,5
3,0,88.0,2,422.0,0,2
1,2,77.0,1,267.0,5,1
0,4,66.0,0,319.0,1,3
1,3,64.0,2,379.0,6,8
3,2,84.0,2,340.0,3,11
2,3,27.0,0,84.0,6,6
3,3,46.0,0,497.0,4,2
2,4,53.0,0,60.0,5,10
1,2,23.0,0,286.0,4,2
2,3,30.0,1,330.0,4,7
1,1,90.0,0,185.0,4,3
3,1,58.0,0,298.0,4,5
1,4,59.0,1,87.0,0,7
2,3,57.0,1,368.0,4,1
2,2,99.0,0,445.0,2,10
1,1,32.0,2,219.0,2,10
1,0,70.0,0,92.0,3,6
0,2,97.0,1,247.0,6,4
1,1,44.0,1,387.0,5,10
3,1,98.0,1,259.0,4,5
3,2,25.0,2,133.0,6,6
1,1,56.0,1,83.0,6,1
2,0,23.0,0,230.0,2,9
3,1,57.0,2,104.0,6,11
0,4,85.0,2,472.0,6,9
1,0,10.0,0,388.0,6,4
1,1,20.0,2,343.0,2,4
1,0,78.0,1,162.0,3,10
0,4,83.0,1,205.0,2,12
2,1,89.0,2,258.0,0,6
1,4,53.0,1,264.0,4,7
0,0,25.0,0,205.0,2,3
3,4,20.0,0,184.0,5,12
3,4,52.0,0,128.0,4,9
2,3,21.0,1,207.0,1,9
3,4,42.0,1,223.0,1,6
3,0,43.0,1,187.0,4,2
0,3,20.0,0,95.0,1,4
2,3,33.0,0,358.0,2,12
1,0,98.0,2,212.0,2,3
1,4,82.0,1,479.0,4,8
3,1,80.0,1,177.0,0,3
1,2,25.0,2,289.0,5,3
1,4,99.0,0,280.0,6,11
3,0,14.0,2,267.0,2,6
1,2,45.0,0,445.0,6,7
2,1,68.0,1,91.0,1,7
0,3,57.0,1,381.0,4,11
3,3,100.0,2,414.0,1,3
1,3,75.0,1,69.0,0,9
0,2,38.0,0,442.0,6,1
2,3,44.0,0,108.0,1,8
1,1,16.0,1,469.0,4,3
0,3,15.0,0,350.0,5,3
1,2,78.0,1,373.0,0,8
3,3,96.0,1,111.0,6,5
0,0,92.0,0,333.0,1,11
3,0,57.0,1,254.0,6,1
3,3,62.0,2,181.0,2,3
2,3,40.0,0,61.0,6,5
2,0,48.0,1,101.0,2,6
1,2,16.0,0,200.0,5,5
3,3,63.0,1,227.0,0,6
0,0,84.0,1,162.0,3,3
2,4,40.0,2,248.0,0,1
1,1,28.0,1,250.0,1,7
0,0,16.0,1,385.0,5,4
2,0,23.0,0,161.0,0,1
0,1,98.0,0,271.0,6,4
0,1,13.0,1,335.0,4,9
1,4,69.0,0,71.0,0,2
2,3,49.0,2,224.0,2,11
2,4,67.0,0,302.0,3,12
1,2,61.0,2,150.0,5,8
1,0,58.0,1,253.0,5,2
2,3,39.0,2,121.0,4,1
1,4,64.0,0,268.0,3,7
0,4,69.0,1,276.0,6,10
3,0,36.0,0,170.0,3,1
3,4,26.0,1,206.0,1,7
0,4,70.0,1,163.0,2,7
2,4,73.0,0,141.0,2,10
0,1,74.0,1,392.0,3,2
0,3,52.0,2,239.0,2,7
0,3,75.0,1,176.0,3,5
1,3,75.0,0,287.0,2,8
1,2,63.0,1,250.0,4,12
3,3,97.0,0,130.0,4,7
1,2,15.0,2,340.0,3,4
3,0,40.0,2,222.0,0,6
0,2,91.0,1,193.0,4,8
1,4,51.0,1,117.0,3,5
3,2,28.0,1,265.0,1,2
2,4,33.0,1,111.0,4,5
0,4,79.0,2,61.0,2,2
0,4,79.0,0,290.0,5,6
3,0,21.0,1,431.0,6,2
2,2,90.0,1,396.0,6,12
0,4,20.0,0,69.0,5,3
2,2,75.0,2,365.0,1,5
0,2,34.0,0,260.0,3,5
0,4,22.0,2,66.0,4,4
2,4,76.0,1,289.0,0,4
0,3,46.0,1,442.0,1,4
1,4,59.0,1,97.0,4,10
0,4,60.0,1,433.0,4,1
1,1,100.0,2,72.0,2,4
2,2,62.0,2,96.0,2,7
3,0,28.0,1,139.0,3,11
1,1,97.0,0,319.0,4,9
2,1,43.0,2,488.0,4,8
2,2,93.0,2,470.0,2,10
3,0,42.0,1,497.0,4,8
3,4,100.0,1,359.0,1,3
1,3,30.0,2,115.0,6,9
2,1,17.0,0,257.0,6,2
3,3,33.0,0,171.0,2,11
2,0,17.0,2,291.0,0,3
3,1,45.0,1,61.0,4,11
0,0,48.0,0,372.0,5,6
0,4,71.0,1,171.0,4,4
0,1,61.0,2,474.0,5,4
3,1,71.0,0,260.0,1,12
3,1,94.0,1,463.0,0,4
2,2,21.0,1,94.0,3,5
2,3,13.0,0,203.0,0,2
3,3,42.0,2,328.0,2,6
3,2,67.0,1,382.0,3,1
3,1,66.0,1,348.0,4,2
0,4,21.0,1,347.0,6,3
1,2,53.0,1,470.0,6,2
3,4,26.0,0,69.0,1,4
3,3,87.0,2,217.0,6,7
3,3,82.0,1,395.0,2,7
1,2,54.0,0,370.0,2,7
2,0,58.0,1,286.0,6,3
3,0,63.0,2,98.0,4,8
3,4,42.0,2,271.0,0,12
3,4,38.0,2,393.0,4,4
1,3,43.0,1,286.0,6,6
3,2,43.0,0,127.0,3,6
2,1,77.0,1,387.0,3,6
2,1,33.0,1,355.0,6,11
0,3,24.0,0,388.0,1,12
3,2,89.0,0,258.0,3,5
1,0,100.0,2,227.0,2,8
3,2,21.0,2,366.0,3,1
0,1,26.0,2,247.0,3,3
0,1,59.0,1,100.0,6,3
2,2,51.0,0,402.0,3,8
0,4,98.0,2,474.0,3,10
3,4,28.0,1,276.0,0,2
3,2,48.0,0,365.0,3,2
0,2,26.0,1,464.0,3,1
2,3,94.0,2,129.0,0,6
2,4,37.0,1,217.0,3,1
0,3,46.0,1,123.0,0,4
2,0,89.0,0,150.0,2,3
1,4,73.0,2,231.0,3,10
0,3,97.0,0,496.0,5,10
2,0,16.0,1,183.0,6,7
1,1,60.0,1,245.0,3,11
1,2,19.0,2,455.0,0,10
1,4,45.0,1,427.0,2,2
0,2,21.0,1,100.0,4,10
3,0,61.0,1,84.0,6,7
2,4,28.0,1,483.0,6,4
2,4,32.0,0,128.0,1,7
0,0,48.0,1,405.0,2,1
2,1,31.0,2,254.0,1,10
1,2,91.0,0,382.0,5,2
3,2,47.0,1,355.0,3,5
0,1,41.0,1,416.0,0,2
2,0,11.0,0,164.0,0,6
2,2,31.0,0,457.0,6,4
3,0,94.0,2,63.0,4,12
0,2,43.0,1,414.0,1,7
2,1,83.0,2,251.0,6,4
2,1,10.0,1,152.0,3,4
2,4,71.0,1,364.0,1,6
3,0,24.0,0,262.0,0,2
3,4,80.0,2,445.0,1,10
2,0,65.0,1,467.0,6,2
3,4,53.0,2,316.0,4,12
3,4,15.0,2,151.0,6,11
2,1,16.0,2,118.0,3,8
2,0,67.0,2,242.0,0,2
2,0,42.0,1,429.0,0,9
1,1,31.0,0,74.0,0,10
2,4,27.0,2,149.0,3,4
3,2,84.0,2,227.0,0,9
1,4,48.0,1,167.0,5,1
1,2,49.0,1,319.0,0,8
1,2,89.0,1,496.0,3,7
3,1,16.0,2,441.0,2,5
1,4,12.0,1,436.0,5,3
0,2,17.0,0,94.0,2,12
0,4,68.0,0,234.0,2,1
3,3,22.0,0,103.0,2,11
3,4,70.0,2,253.0,3,4
1,2,88.0,2,463.0,3,7
3,2,37.0,0,231.0,6,7
2,2,56.0,2,348.0,3,1
0,1,52.0,2,172.0,5,2
3,4,94.0,1,109.0,2,4
2,1,30.0,1,411.0,2,2
0,3,75.0,1,267.0,1,3
1,4,11.0,2,250.0,5,3
1,3,21.0,0,490.0,1,6
3,2,61.0,2,442.0,0,1
3,1,26.0,0,168.0,0,3
2,2,47.0,1,398.0,4,2
2,0,19.0,0,379.0,5,1
1,1,68.0,2,336.0,6,5
3,1,77.0,0,193.0,2,10
3,3,46.0,2,165.0,5,9
2,1,79.0,1,481.0,2,1
1,0,30.0,2,133.0,2,6
2,3,18.0,2,365.0,6,6
3,1,95.0,2,197.0,3,6
3,2,52.0,1,224.0,6,4
2,4,21.0,1,328.0,2,12
3,4,24.0,1,94.0,4,11
2,1,93.0,2,207.0,3,8
3,3,61.0,2,243.0,1,9
2,0,74.0,2,254.0,5,12
0,0,37.0,2,179.0,6,7
0,0,28.0,1,408.0,5,3
2,3,64.0,2,289.0,1,7
2,1,41.0,0,402.0,6,2
0,1,88.0,2,87.0,1,11
2,4,91.0,1,484.0,4,4
0,4,54.0,1,275.0,1,3
2,3,37.0,1,73.0,5,7
3,1,92.0,1,453.0,4,11
3,2,50.0,2,136.0,2,6
3,0,19.0,1,131.0,2,10
2,0,24.0,2,348.0,5,1
2,1,10.0,0,254.0,6,5
2,3,71.0,1,246.0,4,4
3,2,78.0,2,395.0,4,8
0,0,25.0,2,337.0,5,5
1,1,19.0,1,297.0,5,3
1,3,34.0,0,269.0,2,7
1,3,14.0,0,320.0,1,11
2,1,39.0,1,390.0,6,9
0,1,97.0,2,395.0,6,9
3,1,32.0,1,68.0,3,3
1,4,86.0,0,411.0,5,7
3,3,18.0,2,371.0,6,12
2,2,89.0,1,473.0,1,7
1,2,37.0,0,210.0,5,10
0,3,50.0,0,437.0,0,10
2,1,39.0,1,257.0,3,2
3,3,37.0,0,209.0,6,2
2,4,14.0,0,226.0,1,11
1,4,51.0,2,243.0,5,7
3,1,48.0,0,95.0,3,11
0,1,48.0,2,51.0,5,11
2,1,74.0,0,267.0,5,4
3,0,50.0,2,322.0,1,7
3,4,80.0,2,252.0,1,3
2,0,11.0,0,132.0,5,1
3,2,95.0,0,166.0,4,10
3,4,20.0,0,195.0,4,2
0,3,44.0,2,459.0,6,12
0,1,64.0,2,429.0,5,10
2,1,48.0,0,367.0,1,12
1,1,26.0,0,339.0,5,2
0,0,62.0,0,220.0,0,5
0,1,88.0,0,245.0,2,7
3,4,91.0,2,400.0,4,1
0,0,64.0,0,100.0,0,1
0,1,53.0,1,339.0,3,9
2,3,24.0,2,463.0,1,3
2,3,48.0,0,83.0,0,3
2,0,47.0,2,69.0,4,6
3,0,72.0,2,383.0,4,3
0,0,28.0,2,102.0,3,3
0,0,10.0,1,105.0,6,7
1,1,18.0,2,324.0,2,7
1,1,87.0,1,491.0,4,2
3,0,57.0,0,113.0,0,4
0,4,47.0,1,321.0,6,1
0,3,35.0,2,352.0,0,4
3,4,12.0,0,222.0,4,9
2,2,73.0,1,418.0,2,9
0,3,34.0,0,187.0,5,5
0,0,61.0,0,472.0,4,1
3,0,96.0,0,82.0,4,8
0,1,20.0,1,298.0,0,4
1,4,36.0,2,51.0,4,11
3,4,41.0,0,59.0,1,4
3,0,51.0,2,111.0,5,2
3,3,38.0,1,315.0,1,8
3,0,20.0,2,216.0,0,3
0,2,24.0,1,170.0,4,1
3,3,91.0,1,360.0,0,6
2,1,30.0,0,267.0,0,8
3,0,96.0,1,251.0,5,10
3,0,17.0,2,282.0,5,10
0,3,40.0,0,427.0,4,7
3,1,59.0,0,298.0,2,1
2,2,78.0,0,443.0,6,3
2,2,27.0,2,239.0,5,5
1,3,81.0,1,395.0,4,2
1,1,52.0,0,270.0,1,7
0,4,30.0,2,179.0,1,5
2,4,89.0,0,213.0,1,5
3,4,100.0,0,72.0,0,12
3,4,94.0,2,276.0,6,3
1,0,87.0,2,392.0,3,1
2,2,95.0,1,80.0,5,4
3,0,34.0,0,245.0,4,8
1,3,49.0,2,287.0,0,1
1,3,50.0,2,485.0,1,1
1,2,69.0,0,50.0,1,4
1,1,24.0,1,269.0,1,1
1,2,49.0,2,468.0,2,12
2,2,57.0,2,462.0,3,10
3,2,97.0,0,203.0,5,6
0,0,40.0,0,102.0,4,1
1,3,42.0,1,445.0,1,3
3,2,50.0,0,442.0,2,1
2,3,73.0,1,355.0,3,10
2,2,62.0,1,320.0,2,2
3,4,39.0,1,494.0,4,2
3,3,93.0,1,410.0,0,5
0,0,18.0,0,443.0,2,6
3,4,26.0,2,55.0,4,4
2,3,26.0,2,259.0,6,4
3,0,61.0,2,465.0,5,3
1,1,62.0,1,96.0,3,10
2,4,60.0,2,376.0,5,6
0,3,50.0,2,471.0,2,10
1,1,84.0,1,337.0,5,3
2,3,77.0,1,335.0,0,9
0,1,93.0,1,371.0,4,3
2,2,33.0,1,118.0,0,4
3,3,93.0,1,218.0,1,4
3,4,87.0,0,240.0,3,8
0,4,43.0,0,238.0,5,2
0,2,68.0,0,497.0,2,3
0,3,76.0,0,110.0,2,2
2,0,64.0,2,495.0,6,7
2,4,82.0,2,182.0,4,5
3,3,37.0,0,219.0,4,4
1,1,65.0,2,105.0,4,5
1,1,81.0,2,170.0,3,5
3,1,67.0,0,387.0,2,12
0,4,33.0,2,374.0,1,8
0,3,98.0,1,109.0,4,2
0,1,95.0,0,117.0,3,11
2,4,33.0,1,497.0,2,5
2,0,64.0,1,283.0,5,1
0,1,62.0,2,329.0,0,3
1,1,51.0,0,307.0,2,4
2,3,71.0,0,413.0,2,2
1,4,32.0,0,99.0,5,3
0,2,46.0,2,128.0,4,1
2,2,21.0,1,144.0,1,1
1,3,16.0,1,244.0,4,5
0,1,39.0,0,328.0,3,10
1,4,50.0,2,394.0,4,1
2,0,100.0,0,443.0,0,11
1,0,51.0,1,358.0,2,11
1,2,23.0,2,183.0,4,7
0,2,57.0,2,376.0,2,3
3,3,28.0,1,261.0,2,5
1,1,85.0,1,348.0,3,12
0,1,77.0,2,205.0,2,9
1,3,60.0,0,219.0,2,2
2,2,83.0,2,282.0,0,1
0,3,97.0,1,234.0,5,3
2,1,17.0,1,217.0,6,1
2,0,44.0,2,138.0,6,11
1,2,16.0,1,150.0,3,3
2,3,22.0,1,96.0,2,4
3,2,69.0,2,203.0,3,2
3,4,69.0,2,358.0,1,3
0,4,99.0,0,147.0,0,11
1,4,31.0,2,194.0,5,8
3,1,68.0,2,463.0,6,2
0,1,11.0,1,51.0,3,7
0,4,48.0,0,246.0,0,7
0,0,37.0,2,158.0,1,10
1,3,67.0,2,450.0,2,3
0,0,53.0,1,279.0,5,7
0,0,47.0,0,315.0,6,2
0,4,25.0,1,394.0,0,1
3,2,79.0,0,389.0,5,9
2,2,31.0,2,473.0,3,9
3,2,36.0,2,241.0,3,9
0,2,67.0,1,67.0,2,3
0,3,44.0,1,89.0,0,11
1,4,35.0,2,486.0,6,11
0,4,53.0,0,386.0,6,3
2,1,89.0,0,156.0,2,1
3,3,57.0,0,235.0,4,3
3,0,23.0,2,458.0,0,10
1,2,35.0,1,388.0,1,4
0,0,96.0,0,252.0,5,2
3,0,19.0,0,118.0,2,3
0,4,74.0,1,92.0,1,8
0,4,77.0,2,362.0,6,9
