Event_ID,Event_Name,Event_Type,Event_Date,Location,Ticket_Price,Weather_Condition,Attendance_Count,Day_of_Week
7388,Event 7388,Expo,2022-11-18,E,24,Cloudy,107,Friday
7389,Event 7389,Workshop,2023-07-29,C,10,Rainy,380,Saturday
7390,Event 7390,Concert,2022-01-27,E,35,Sunny,235,Thursday
7391,Event 7391,Conference,2023-06-06,C,92,Rainy,88,Tuesday
7392,Event 7392,Conference,2023-02-18,E,32,Cloudy,345,Saturday
7393,Event 7393,Expo,2022-07-09,D,94,Rainy,476,Saturday
7394,Event 7394,Workshop,2023-01-24,D,49,Cloudy,159,Tuesday
7395,Event 7395,Concert,2022-10-16,B,67,Sunny,210,Sunday
7396,Event 7396,Expo,2022-04-18,B,17,Cloudy,197,Monday
7397,Event 7397,Conference,2023-03-10,C,76,Sunny,388,Friday
7398,Event 7398,Expo,2022-01-14,A,89,Sunny,230,Friday
7399,Event 7399,Expo,2023-09-08,D,42,Cloudy,183,Friday
7400,Event 7400,Concert,2023-01-27,D,15,Sunny,111,Friday
7401,Event 7401,Conference,2022-03-05,A,98,Sunny,292,Saturday
7402,Event 7402,Workshop,2022-04-19,C,40,Cloudy,427,Tuesday
7403,Event 7403,Conference,2023-03-12,B,26,Sunny,318,Sunday
7404,Event 7404,Workshop,2023-04-15,A,77,Sunny,78,Saturday
7405,Event 7405,Workshop,2023-11-17,D,100,Cloudy,188,Friday
7406,Event 7406,Conference,2023-04-16,D,88,Sunny,269,Sunday
7407,Event 7407,Workshop,2022-04-16,B,21,Sunny,90,Saturday
7408,Event 7408,Expo,2024-01-15,E,32,Sunny,358,Monday
7409,Event 7409,Conference,2023-06-24,A,21,Cloudy,500,Saturday
7410,Event 7410,Conference,2022-07-31,B,65,Sunny,326,Sunday
7411,Event 7411,Conference,2023-10-01,D,92,Sunny,420,Sunday
7412,Event 7412,Expo,2023-06-19,C,70,Rainy,412,Monday
7413,Event 7413,Concert,2023-10-23,A,88,Cloudy,350,Monday
7414,Event 7414,Concert,2022-11-16,E,10,Rainy,471,Wednesday
7415,Event 7415,Conference,2024-02-18,D,26,Sunny,348,Sunday
7416,Event 7416,Expo,2023-04-21,C,33,Rainy,435,Friday
7417,Event 7417,Expo,2022-04-23,A,27,Cloudy,153,Saturday
7418,Event 7418,Concert,2024-04-18,C,58,Cloudy,200,Thursday
7419,Event 7419,Concert,2023-07-10,D,76,Sunny,113,Monday
7420,Event 7420,Expo,2023-10-18,C,58,Sunny,348,Wednesday
7421,Event 7421,Workshop,2023-03-05,A,93,Rainy,309,Sunday
7422,Event 7422,Expo,2024-01-28,C,21,Sunny,179,Sunday
7423,Event 7423,Concert,2022-07-09,A,28,Sunny,135,Saturday
7424,Event 7424,Conference,2023-09-28,C,22,Cloudy,339,Thursday
7425,Event 7425,Expo,2022-12-08,C,11,Sunny,403,Thursday
7426,Event 7426,Expo,2022-09-11,C,77,Sunny,475,Sunday
7427,Event 7427,Conference,2024-03-13,B,45,Sunny,81,Wednesday
7428,Event 7428,Workshop,2023-09-10,D,50,Rainy,470,Sunday
7429,Event 7429,Concert,2023-12-27,B,80,Sunny,326,Wednesday
7430,Event 7430,Concert,2023-07-16,D,52,Rainy,224,Sunday
7431,Event 7431,Expo,2022-06-28,C,32,Sunny,201,Tuesday
7432,Event 7432,Workshop,2023-04-24,B,61,Sunny,341,Monday
7433,Event 7433,Conference,2024-03-25,C,68,Cloudy,414,Monday
7434,Event 7434,Expo,2022-06-23,C,85,Rainy,485,Thursday
7435,Event 7435,Conference,2023-02-11,E,14,Sunny,50,Saturday
7436,Event 7436,Conference,2024-02-11,A,72,Sunny,305,Sunday
7437,Event 7437,Expo,2023-12-16,B,61,Sunny,147,Saturday
7438,Event 7438,Workshop,2023-11-21,B,65,Sunny,304,Tuesday
7439,Event 7439,Concert,2023-05-26,B,77,Sunny,382,Friday
7440,Event 7440,Expo,2023-09-23,C,26,Sunny,411,Saturday
7441,Event 7441,Conference,2023-10-11,C,20,Cloudy,94,Wednesday
7442,Event 7442,Expo,2023-09-17,A,45,Cloudy,189,Sunday
7443,Event 7443,Conference,2022-07-03,A,44,Rainy,57,Sunday
7444,Event 7444,Concert,2023-12-29,A,41,Rainy,332,Friday
7445,Event 7445,Conference,2023-06-08,C,43,Cloudy,146,Thursday
7446,Event 7446,Expo,2022-11-20,E,63,Rainy,96,Sunday
7447,Event 7447,Expo,2023-09-02,C,19,Sunny,403,Saturday
7448,Event 7448,Concert,2024-02-27,B,47,Cloudy,53,Tuesday
7449,Event 7449,Workshop,2022-02-04,A,69,Cloudy,269,Friday
7450,Event 7450,Workshop,2023-11-17,A,42,Cloudy,407,Friday
7451,Event 7451,Workshop,2022-10-29,D,48,Sunny,94,Saturday
7452,Event 7452,Workshop,2022-05-20,C,81,Sunny,339,Friday
7453,Event 7453,Concert,2023-08-12,D,39,Rainy,136,Saturday
7454,Event 7454,Concert,2022-05-21,B,77,Cloudy,415,Saturday
7455,Event 7455,Conference,2023-07-08,A,19,Cloudy,68,Saturday
7456,Event 7456,Concert,2023-02-03,D,81,Rainy,473,Friday
7457,Event 7457,Expo,2023-05-05,A,18,Rainy,392,Friday
7458,Event 7458,Expo,2022-03-27,B,35,Sunny,78,Sunday
7459,Event 7459,Expo,2023-09-08,A,26,Rainy,106,Friday
7460,Event 7460,Expo,2022-11-29,A,42,Rainy,133,Tuesday
7461,Event 7461,Expo,2023-06-25,B,26,Cloudy,457,Sunday
7462,Event 7462,Workshop,2022-05-12,C,77,Sunny,170,Thursday
7463,Event 7463,Concert,2022-06-08,B,37,Cloudy,58,Wednesday
7464,Event 7464,Workshop,2022-12-19,C,93,Cloudy,230,Monday
7465,Event 7465,Workshop,2024-02-17,C,28,Cloudy,195,Saturday
7466,Event 7466,Conference,2022-11-15,D,20,Rainy,243,Tuesday
7467,Event 7467,Workshop,2022-05-10,E,34,Cloudy,413,Tuesday
7468,Event 7468,Expo,2023-12-25,B,84,Cloudy,172,Monday
7469,Event 7469,Concert,2022-06-03,E,60,Rainy,473,Friday
7470,Event 7470,Workshop,2023-01-04,A,47,Cloudy,325,Wednesday
7471,Event 7471,Workshop,2022-01-22,B,70,Cloudy,388,Saturday
7472,Event 7472,Workshop,2024-02-19,D,93,Sunny,265,Monday
7473,Event 7473,Concert,2022-07-05,D,60,Sunny,98,Tuesday
7474,Event 7474,Conference,2022-06-27,E,22,Rainy,320,Monday
7475,Event 7475,Concert,2023-08-25,A,66,Rainy,291,Friday
7476,Event 7476,Workshop,2024-02-23,D,16,Cloudy,196,Friday
7477,Event 7477,Conference,2023-03-08,E,49,Cloudy,401,Wednesday
7478,Event 7478,Concert,2024-03-27,D,28,Cloudy,499,Wednesday
7479,Event 7479,Conference,2023-06-07,E,67,Sunny,206,Wednesday
7480,Event 7480,Expo,2022-02-02,A,21,Sunny,282,Wednesday
7481,Event 7481,Workshop,2023-12-27,C,71,Cloudy,248,Wednesday
7482,Event 7482,Workshop,2022-09-14,A,97,Cloudy,222,Wednesday
7483,Event 7483,Workshop,2022-11-20,A,73,Rainy,485,Sunday
7484,Event 7484,Expo,2022-02-20,B,36,Sunny,340,Sunday
7485,Event 7485,Workshop,2022-10-24,A,73,Rainy,254,Monday
7486,Event 7486,Conference,2023-05-13,A,14,Sunny,100,Saturday
7487,Event 7487,Conference,2023-01-31,C,79,Rainy,316,Tuesday
7488,Event 7488,Concert,2023-04-17,B,65,Rainy,238,Monday
7489,Event 7489,Expo,2023-04-13,D,70,Rainy,308,Thursday
7490,Event 7490,Conference,2022-08-17,B,63,Cloudy,102,Wednesday
7491,Event 7491,Workshop,2023-03-08,D,69,Sunny,230,Wednesday
7492,Event 7492,Conference,2024-04-01,E,70,Rainy,292,Monday
7493,Event 7493,Workshop,2022-09-23,E,27,Rainy,189,Friday
7494,Event 7494,Conference,2023-08-10,D,73,Sunny,111,Thursday
7495,Event 7495,Workshop,2023-07-05,C,57,Cloudy,181,Wednesday
7496,Event 7496,Concert,2022-03-25,E,70,Rainy,277,Friday
7497,Event 7497,Concert,2022-09-07,B,10,Cloudy,204,Wednesday
7498,Event 7498,Conference,2023-09-12,C,23,Cloudy,224,Tuesday
7499,Event 7499,Workshop,2024-04-09,D,56,Rainy,214,Tuesday
7500,Event 7500,Expo,2022-08-25,D,73,Sunny,52,Thursday
7501,Event 7501,Expo,2022-02-08,B,16,Rainy,143,Tuesday
7502,Event 7502,Conference,2022-03-17,A,58,Sunny,495,Thursday
7503,Event 7503,Workshop,2022-07-18,D,19,Sunny,397,Monday
7504,Event 7504,Conference,2023-03-21,C,36,Sunny,58,Tuesday
7505,Event 7505,Concert,2024-01-12,A,56,Cloudy,328,Friday
7506,Event 7506,Expo,2022-05-29,A,13,Cloudy,355,Sunday
7507,Event 7507,Workshop,2022-07-20,A,58,Sunny,154,Wednesday
7508,Event 7508,Conference,2022-10-08,B,79,Cloudy,345,Saturday
7509,Event 7509,Workshop,2024-03-16,D,19,Sunny,116,Saturday
7510,Event 7510,Conference,2024-01-01,A,44,Rainy,93,Monday
7511,Event 7511,Workshop,2022-03-21,E,56,Sunny,437,Monday
7512,Event 7512,Workshop,2023-07-25,A,80,Cloudy,82,Tuesday
7513,Event 7513,Conference,2023-10-28,A,37,Rainy,168,Saturday
7514,Event 7514,Conference,2022-10-14,C,65,Cloudy,286,Friday
7515,Event 7515,Workshop,2022-08-02,A,79,Sunny,327,Tuesday
7516,Event 7516,Workshop,2023-06-22,D,26,Sunny,415,Thursday
7517,Event 7517,Concert,2024-04-14,D,99,Cloudy,234,Sunday
7518,Event 7518,Expo,2023-07-31,E,62,Cloudy,333,Monday
7519,Event 7519,Workshop,2022-08-01,E,80,Sunny,202,Monday
7520,Event 7520,Conference,2022-04-08,D,100,Cloudy,346,Friday
7521,Event 7521,Conference,2023-07-01,A,29,Rainy,491,Saturday
7522,Event 7522,Expo,2023-01-30,B,96,Cloudy,421,Monday
7523,Event 7523,Expo,2023-07-12,C,53,Cloudy,124,Wednesday
7524,Event 7524,Workshop,2024-02-29,A,23,Cloudy,363,Thursday
7525,Event 7525,Conference,2023-12-24,A,58,Rainy,377,Sunday
7526,Event 7526,Expo,2022-12-21,B,65,Sunny,246,Wednesday
7527,Event 7527,Concert,2022-09-02,A,18,Cloudy,350,Friday
7528,Event 7528,Concert,2022-08-16,E,97,Cloudy,234,Tuesday
7529,Event 7529,Expo,2022-10-15,C,92,Rainy,238,Saturday
7530,Event 7530,Expo,2022-12-19,D,33,Cloudy,229,Monday
7531,Event 7531,Expo,2022-07-14,B,15,Cloudy,410,Thursday
7532,Event 7532,Concert,2023-02-11,A,86,Rainy,125,Saturday
7533,Event 7533,Conference,2022-09-20,D,65,Sunny,403,Tuesday
7534,Event 7534,Workshop,2023-06-03,B,69,Rainy,71,Saturday
7535,Event 7535,Conference,2023-12-14,B,22,Cloudy,389,Thursday
7536,Event 7536,Conference,2022-12-22,A,47,Rainy,50,Thursday
7537,Event 7537,Expo,2022-04-02,E,97,Rainy,436,Saturday
7538,Event 7538,Conference,2024-02-02,A,23,Rainy,338,Friday
7539,Event 7539,Workshop,2024-02-16,B,61,Cloudy,323,Friday
7540,Event 7540,Expo,2024-02-04,A,22,Cloudy,85,Sunday
7541,Event 7541,Conference,2022-09-19,C,20,Rainy,424,Monday
7542,Event 7542,Conference,2022-06-02,A,59,Sunny,324,Thursday
7543,Event 7543,Concert,2022-10-30,D,12,Sunny,425,Sunday
7544,Event 7544,Expo,2023-08-28,E,73,Sunny,232,Monday
7545,Event 7545,Workshop,2023-02-03,E,16,Rainy,50,Friday
7546,Event 7546,Workshop,2024-01-12,C,39,Cloudy,476,Friday
7547,Event 7547,Expo,2023-12-27,C,25,Sunny,286,Wednesday
7548,Event 7548,Concert,2023-10-15,B,96,Cloudy,254,Sunday
7549,Event 7549,Conference,2022-03-19,D,54,Cloudy,307,Saturday
7550,Event 7550,Expo,2024-02-19,E,91,Rainy,424,Monday
7551,Event 7551,Workshop,2023-09-26,B,73,Sunny,162,Tuesday
7552,Event 7552,Expo,2022-12-26,B,74,Sunny,355,Monday
7553,Event 7553,Workshop,2023-12-31,C,67,Sunny,361,Sunday
7554,Event 7554,Expo,2023-09-15,B,69,Cloudy,117,Friday
7555,Event 7555,Conference,2022-07-06,B,59,Rainy,324,Wednesday
7556,Event 7556,Expo,2022-08-01,D,88,Sunny,245,Monday
7557,Event 7557,Concert,2022-02-03,E,60,Rainy,97,Thursday
7558,Event 7558,Workshop,2023-10-02,B,87,Cloudy,400,Monday
7559,Event 7559,Conference,2022-01-05,B,45,Cloudy,55,Wednesday
7560,Event 7560,Workshop,2022-04-01,D,20,Sunny,279,Friday
7561,Event 7561,Concert,2022-07-01,A,16,Rainy,391,Friday
7562,Event 7562,Expo,2023-01-24,D,43,Cloudy,251,Tuesday
7563,Event 7563,Conference,2024-01-11,D,59,Cloudy,278,Thursday
7564,Event 7564,Concert,2023-06-14,B,54,Rainy,437,Wednesday
7565,Event 7565,Workshop,2022-10-21,B,76,Cloudy,435,Friday
7566,Event 7566,Conference,2023-08-06,D,84,Sunny,223,Sunday
7567,Event 7567,Expo,2024-04-02,D,33,Rainy,500,Tuesday
7568,Event 7568,Conference,2022-02-07,A,55,Rainy,434,Monday
7569,Event 7569,Concert,2023-06-27,E,57,Cloudy,437,Tuesday
7570,Event 7570,Conference,2023-02-25,D,50,Rainy,135,Saturday
7571,Event 7571,Conference,2024-01-05,D,94,Sunny,345,Friday
7572,Event 7572,Expo,2022-03-07,A,63,Sunny,478,Monday
7573,Event 7573,Workshop,2022-11-01,B,98,Sunny,188,Tuesday
7574,Event 7574,Concert,2022-10-14,E,87,Cloudy,338,Friday
7575,Event 7575,Concert,2023-03-05,B,64,Sunny,420,Sunday
7576,Event 7576,Expo,2022-08-31,A,37,Rainy,469,Wednesday
7577,Event 7577,Workshop,2023-07-10,E,49,Cloudy,353,Monday
7578,Event 7578,Workshop,2022-02-02,A,13,Sunny,287,Wednesday
7579,Event 7579,Conference,2022-03-24,C,60,Cloudy,368,Thursday
7580,Event 7580,Expo,2022-09-13,C,97,Sunny,249,Tuesday
7581,Event 7581,Conference,2022-11-05,C,57,Sunny,109,Saturday
7582,Event 7582,Conference,2022-12-25,E,59,Cloudy,335,Sunday
7583,Event 7583,Concert,2023-05-31,C,52,Rainy,100,Wednesday
7584,Event 7584,Expo,2023-09-26,C,78,Cloudy,254,Tuesday
7585,Event 7585,Concert,2024-01-07,A,94,Rainy,245,Sunday
7586,Event 7586,Concert,2023-09-04,B,84,Cloudy,117,Monday
7587,Event 7587,Workshop,2023-10-31,E,54,Sunny,488,Tuesday
7588,Event 7588,Concert,2022-01-24,E,92,Cloudy,317,Monday
7589,Event 7589,Expo,2023-10-15,A,20,Sunny,72,Sunday
7590,Event 7590,Workshop,2022-04-27,B,83,Rainy,373,Wednesday
7591,Event 7591,Expo,2023-09-27,B,100,Sunny,341,Wednesday
7592,Event 7592,Workshop,2023-02-22,D,10,Cloudy,61,Wednesday
7593,Event 7593,Expo,2024-04-27,A,29,Sunny,301,Saturday
7594,Event 7594,Conference,2023-09-25,E,35,Rainy,293,Monday
7595,Event 7595,Conference,2023-06-23,C,70,Cloudy,107,Friday
7596,Event 7596,Concert,2023-09-20,D,13,Cloudy,458,Wednesday
7597,Event 7597,Expo,2022-10-02,A,50,Sunny,366,Sunday
7598,Event 7598,Conference,2023-03-03,A,53,Sunny,215,Friday
7599,Event 7599,Conference,2023-07-07,C,46,Cloudy,500,Friday
7600,Event 7600,Conference,2022-07-07,A,37,Rainy,160,Thursday
7601,Event 7601,Concert,2022-03-10,A,64,Rainy,386,Thursday
7602,Event 7602,Conference,2022-04-01,B,74,Rainy,390,Friday
7603,Event 7603,Workshop,2023-06-01,C,34,Cloudy,107,Thursday
7604,Event 7604,Conference,2022-12-30,E,65,Rainy,184,Friday
7605,Event 7605,Workshop,2023-02-27,D,81,Rainy,327,Monday
7606,Event 7606,Expo,2022-03-08,D,24,Cloudy,162,Tuesday
7607,Event 7607,Expo,2022-04-14,C,62,Sunny,433,Thursday
7608,Event 7608,Expo,2024-02-11,A,15,Sunny,468,Sunday
7609,Event 7609,Concert,2023-04-04,B,32,Sunny,374,Tuesday
7610,Event 7610,Workshop,2022-10-22,B,57,Rainy,413,Saturday
7611,Event 7611,Expo,2023-03-30,B,98,Rainy,102,Thursday
7612,Event 7612,Workshop,2024-02-02,D,27,Rainy,488,Friday
7613,Event 7613,Workshop,2024-01-27,A,57,Rainy,177,Saturday
7614,Event 7614,Concert,2023-10-13,E,27,Cloudy,237,Friday
7615,Event 7615,Expo,2022-06-08,D,54,Sunny,483,Wednesday
7616,Event 7616,Workshop,2023-11-26,B,76,Cloudy,270,Sunday
7617,Event 7617,Concert,2023-05-24,B,66,Cloudy,357,Wednesday
7618,Event 7618,Workshop,2023-11-01,E,32,Cloudy,366,Wednesday
7619,Event 7619,Workshop,2022-01-06,B,42,Sunny,79,Thursday
7620,Event 7620,Expo,2022-02-01,C,65,Cloudy,78,Tuesday
7621,Event 7621,Expo,2023-01-13,D,26,Cloudy,136,Friday
7622,Event 7622,Workshop,2022-09-21,B,63,Rainy,312,Wednesday
7623,Event 7623,Conference,2022-03-08,E,20,Sunny,136,Tuesday
7624,Event 7624,Concert,2023-06-18,A,86,Cloudy,447,Sunday
7625,Event 7625,Conference,2022-12-27,C,12,Cloudy,338,Tuesday
7626,Event 7626,Expo,2023-10-02,C,57,Rainy,113,Monday
7627,Event 7627,Conference,2023-03-29,B,21,Cloudy,87,Wednesday
7628,Event 7628,Expo,2023-04-07,B,40,Sunny,444,Friday
7629,Event 7629,Workshop,2022-04-01,A,38,Rainy,246,Friday
7630,Event 7630,Concert,2023-03-12,B,36,Cloudy,477,Sunday
7631,Event 7631,Expo,2023-03-10,C,36,Sunny,499,Friday
7632,Event 7632,Workshop,2022-06-03,E,47,Cloudy,304,Friday
7633,Event 7633,Concert,2023-12-23,C,11,Rainy,115,Saturday
7634,Event 7634,Workshop,2022-07-01,E,82,Cloudy,174,Friday
7635,Event 7635,Conference,2023-06-27,E,27,Sunny,296,Tuesday
7636,Event 7636,Workshop,2022-01-17,D,63,Rainy,418,Monday
7637,Event 7637,Conference,2023-11-21,B,41,Cloudy,117,Tuesday
7638,Event 7638,Expo,2023-08-01,A,14,Sunny,275,Tuesday
7639,Event 7639,Expo,2022-05-20,A,16,Rainy,357,Friday
7640,Event 7640,Concert,2023-01-25,A,15,Sunny,108,Wednesday
7641,Event 7641,Expo,2024-04-05,B,73,Rainy,363,Friday
7642,Event 7642,Conference,2022-12-14,B,84,Rainy,218,Wednesday
7643,Event 7643,Expo,2022-08-13,E,99,Rainy,459,Saturday
7644,Event 7644,Concert,2022-11-01,A,42,Sunny,55,Tuesday
7645,Event 7645,Conference,2023-06-23,A,98,Cloudy,451,Friday
7646,Event 7646,Workshop,2023-10-28,C,30,Cloudy,220,Saturday
7647,Event 7647,Concert,2024-03-27,D,42,Rainy,492,Wednesday
7648,Event 7648,Concert,2023-03-16,E,63,Rainy,423,Thursday
7649,Event 7649,Expo,2022-02-01,E,32,Rainy,362,Tuesday
7650,Event 7650,Conference,2022-10-09,D,75,Cloudy,176,Sunday
7651,Event 7651,Concert,2023-12-19,C,12,Cloudy,302,Tuesday
7652,Event 7652,Expo,2022-01-23,C,27,Cloudy,217,Sunday
7653,Event 7653,Conference,2024-03-24,E,69,Cloudy,364,Sunday
7654,Event 7654,Workshop,2024-04-13,B,36,Rainy,270,Saturday
7655,Event 7655,Conference,2022-05-16,E,69,Cloudy,373,Monday
7656,Event 7656,Concert,2024-01-29,B,44,Sunny,327,Monday
7657,Event 7657,Expo,2023-09-18,E,96,Cloudy,113,Monday
7658,Event 7658,Conference,2022-05-23,E,25,Cloudy,341,Monday
7659,Event 7659,Concert,2023-08-09,E,79,Cloudy,131,Wednesday
7660,Event 7660,Concert,2024-01-26,A,54,Rainy,198,Friday
7661,Event 7661,Workshop,2023-02-04,D,36,Sunny,294,Saturday
7662,Event 7662,Conference,2023-06-05,D,43,Rainy,307,Monday
7663,Event 7663,Workshop,2022-08-12,A,47,Cloudy,107,Friday
7664,Event 7664,Expo,2023-01-04,D,98,Rainy,276,Wednesday
7665,Event 7665,Conference,2023-08-07,E,35,Rainy,385,Monday
7666,Event 7666,Workshop,2022-11-06,A,33,Cloudy,302,Sunday
7667,Event 7667,Concert,2023-01-01,B,99,Rainy,158,Sunday
7668,Event 7668,Conference,2023-12-25,E,70,Sunny,244,Monday
7669,Event 7669,Workshop,2023-02-07,B,33,Cloudy,400,Tuesday
7670,Event 7670,Conference,2023-03-05,A,87,Rainy,276,Sunday
7671,Event 7671,Concert,2023-03-03,B,37,Cloudy,344,Friday
7672,Event 7672,Conference,2022-11-05,A,10,Cloudy,222,Saturday
7673,Event 7673,Workshop,2023-03-22,A,80,Cloudy,129,Wednesday
7674,Event 7674,Conference,2022-12-29,E,93,Sunny,421,Thursday
7675,Event 7675,Concert,2022-08-18,D,60,Cloudy,170,Thursday
7676,Event 7676,Concert,2023-06-28,E,85,Cloudy,294,Wednesday
7677,Event 7677,Concert,2024-03-15,B,75,Rainy,370,Friday
7678,Event 7678,Expo,2023-08-07,E,52,Cloudy,319,Monday
7679,Event 7679,Concert,2024-04-10,C,72,Sunny,234,Wednesday
7680,Event 7680,Workshop,2024-03-03,C,10,Cloudy,488,Sunday
7681,Event 7681,Concert,2022-01-17,C,72,Rainy,392,Monday
7682,Event 7682,Concert,2022-10-09,D,20,Cloudy,467,Sunday
7683,Event 7683,Concert,2022-09-22,B,63,Cloudy,358,Thursday
7684,Event 7684,Concert,2024-04-30,E,44,Sunny,227,Tuesday
7685,Event 7685,Concert,2024-02-26,B,95,Cloudy,353,Monday
7686,Event 7686,Workshop,2023-06-21,E,53,Sunny,165,Wednesday
7687,Event 7687,Conference,2022-06-16,E,24,Cloudy,373,Thursday
7688,Event 7688,Workshop,2022-03-22,E,58,Rainy,196,Tuesday
7689,Event 7689,Concert,2022-12-06,E,43,Sunny,332,Tuesday
7690,Event 7690,Concert,2023-07-04,A,56,Cloudy,137,Tuesday
7691,Event 7691,Workshop,2024-04-16,E,66,Rainy,401,Tuesday
7692,Event 7692,Concert,2022-07-30,A,21,Rainy,206,Saturday
7693,Event 7693,Conference,2023-02-10,A,75,Sunny,182,Friday
7694,Event 7694,Expo,2023-07-22,E,21,Sunny,487,Saturday
7695,Event 7695,Expo,2023-04-14,D,14,Cloudy,318,Friday
7696,Event 7696,Concert,2024-03-18,B,49,Cloudy,119,Monday
7697,Event 7697,Conference,2022-07-24,E,36,Rainy,142,Sunday
7698,Event 7698,Conference,2023-01-31,B,84,Sunny,377,Tuesday
7699,Event 7699,Expo,2023-12-07,C,47,Rainy,372,Thursday
7700,Event 7700,Workshop,2023-05-12,B,81,Rainy,292,Friday
7701,Event 7701,Expo,2023-06-24,C,19,Cloudy,89,Saturday
7702,Event 7702,Conference,2024-02-11,D,96,Sunny,486,Sunday
7703,Event 7703,Expo,2023-05-09,B,77,Cloudy,372,Tuesday
7704,Event 7704,Concert,2023-04-06,B,72,Rainy,169,Thursday
7705,Event 7705,Expo,2023-04-29,E,80,Sunny,163,Saturday
7706,Event 7706,Expo,2023-06-06,D,57,Sunny,477,Tuesday
7707,Event 7707,Concert,2023-02-09,E,88,Rainy,383,Thursday
7708,Event 7708,Expo,2024-04-13,D,37,Sunny,496,Saturday
7709,Event 7709,Workshop,2024-03-13,B,12,Rainy,89,Wednesday
7710,Event 7710,Concert,2024-01-23,C,88,Sunny,245,Tuesday
7711,Event 7711,Conference,2022-07-17,B,52,Rainy,80,Sunday
7712,Event 7712,Expo,2023-11-02,B,90,Sunny,463,Thursday
7713,Event 7713,Conference,2023-04-26,E,27,Cloudy,246,Wednesday
7714,Event 7714,Conference,2023-07-24,B,89,Sunny,478,Monday
7715,Event 7715,Conference,2023-07-28,B,58,Sunny,263,Friday
7716,Event 7716,Workshop,2022-08-30,B,94,Rainy,331,Tuesday
7717,Event 7717,Conference,2023-10-02,A,25,Sunny,385,Monday
7718,Event 7718,Concert,2023-09-14,B,29,Cloudy,218,Thursday
7719,Event 7719,Conference,2022-02-23,D,84,Rainy,319,Wednesday
7720,Event 7720,Concert,2023-10-20,A,30,Rainy,276,Friday
7721,Event 7721,Concert,2023-03-07,D,79,Rainy,278,Tuesday
7722,Event 7722,Concert,2023-05-18,C,42,Cloudy,380,Thursday
7723,Event 7723,Concert,2022-08-21,C,70,Cloudy,231,Sunday
7724,Event 7724,Expo,2023-09-19,C,79,Sunny,204,Tuesday
7725,Event 7725,Workshop,2022-05-13,D,94,Sunny,180,Friday
7726,Event 7726,Conference,2022-01-17,C,79,Cloudy,94,Monday
7727,Event 7727,Expo,2024-04-25,C,79,Rainy,246,Thursday
7728,Event 7728,Concert,2022-06-26,B,19,Rainy,464,Sunday
7729,Event 7729,Expo,2023-12-07,A,21,Cloudy,66,Thursday
7730,Event 7730,Concert,2024-03-30,C,13,Rainy,197,Saturday
7731,Event 7731,Expo,2022-12-05,C,54,Rainy,164,Monday
7732,Event 7732,Expo,2022-12-12,B,61,Rainy,134,Monday
7733,Event 7733,Concert,2022-03-25,A,16,Rainy,64,Friday
7734,Event 7734,Workshop,2023-05-27,C,54,Rainy,465,Saturday
7735,Event 7735,Workshop,2022-02-06,A,91,Sunny,499,Sunday
7736,Event 7736,Conference,2022-01-11,A,51,Rainy,193,Tuesday
7737,Event 7737,Concert,2022-04-18,D,83,Cloudy,273,Monday
7738,Event 7738,Expo,2024-02-11,B,100,Sunny,207,Sunday
7739,Event 7739,Conference,2024-02-22,C,46,Sunny,184,Thursday
7740,Event 7740,Workshop,2022-01-22,B,87,Sunny,265,Saturday
7741,Event 7741,Conference,2022-03-10,D,90,Rainy,131,Thursday
7742,Event 7742,Conference,2024-04-22,A,34,Rainy,166,Monday
7743,Event 7743,Concert,2022-08-16,C,47,Sunny,118,Tuesday
7744,Event 7744,Workshop,2023-04-14,E,51,Cloudy,410,Friday
7745,Event 7745,Workshop,2022-05-27,E,91,Sunny,492,Friday
7746,Event 7746,Expo,2023-10-01,E,89,Sunny,437,Sunday
7747,Event 7747,Concert,2022-04-12,C,59,Sunny,118,Tuesday
7748,Event 7748,Workshop,2023-12-27,B,85,Rainy,115,Wednesday
7749,Event 7749,Workshop,2022-10-23,E,34,Sunny,360,Sunday
7750,Event 7750,Expo,2024-01-18,C,26,Rainy,248,Thursday
7751,Event 7751,Conference,2023-02-04,A,62,Sunny,387,Saturday
7752,Event 7752,Workshop,2022-12-13,B,18,Rainy,313,Tuesday
7753,Event 7753,Concert,2023-09-05,C,80,Sunny,381,Tuesday
7754,Event 7754,Workshop,2023-07-21,D,71,Cloudy,291,Friday
7755,Event 7755,Expo,2024-03-23,C,81,Sunny,263,Saturday
7756,Event 7756,Concert,2022-03-26,D,31,Rainy,395,Saturday
7757,Event 7757,Workshop,2022-04-06,B,51,Rainy,325,Wednesday
7758,Event 7758,Concert,2022-03-10,C,87,Cloudy,259,Thursday
7759,Event 7759,Conference,2024-01-20,B,40,Rainy,459,Saturday
7760,Event 7760,Conference,2022-08-09,A,87,Rainy,95,Tuesday
7761,Event 7761,Workshop,2022-01-03,B,99,Sunny,327,Monday
